-0.267186,0.10585
-0.267541,0.10454
-0.267891,0.103229
-0.268236,0.101915
-0.268576,0.1006
-0.268911,0.0992821
-0.269241,0.0979629
-0.269566,0.0966418
-0.269886,0.0953188
-0.2702,0.0939941
-0.27051,0.0926676
-0.270814,0.0913393
-0.271114,0.0900093
-0.271408,0.0886776
-0.271697,0.0873442
-0.27198,0.0860091
-0.272259,0.0846724
-0.272532,0.0833341
-0.2728,0.0819942
-0.273063,0.0806527
-0.273321,0.0793096
-0.273573,0.077965
-0.27382,0.076619
-0.274062,0.0752714
-0.274299,0.0739224
-0.27453,0.0725719
-0.274756,0.0712201
-0.274976,0.0698669
-0.275191,0.0685123
-0.275401,0.0671563
-0.275606,0.0657991
-0.275805,0.0644406
-0.275999,0.0630808
-0.276187,0.0617198
-0.27637,0.0603576
-0.276547,0.0589942
-0.276719,0.0576296
-0.276886,0.0562639
-0.277047,0.0548971
-0.277203,0.0535292
-0.277353,0.0521603
-0.277498,0.0507903
-0.277637,0.0494193
-0.27777,0.0480474
-0.277899,0.0466744
-0.278021,0.0453006
-0.278139,0.0439258
-0.27825,0.0425502
-0.278356,0.0411738
-0.278457,0.0397965
-0.278552,0.0384184
-0.278641,0.0370395
-0.278725,0.0356599
-0.278803,0.0342796
-0.278876,0.0328986
-0.278943,0.031517
-0.279004,0.0301347
-0.27906,0.0287518
-0.27911,0.0273683
-0.279155,0.0259843
-0.279193,0.0245997
-0.279227,0.0232146
-0.279254,0.0218291
-0.279276,0.0204432
-0.279292,0.0190568
-0.279303,0.01767
-0.279308,0.0162829
-0.279307,0.0148954
-0.279301,0.0135077
-0.279289,0.0121196
-0.279271,0.0107313
-0.279247,0.00934284
-0.279218,0.00795415
-0.279183,0.00656529
-0.279143,0.0051763
-0.279096,0.00378721
-0.279044,0.00239803
-0.278986,0.00100881
-0.278923,-0.000380432
-0.278854,-0.00176967
-0.278779,-0.00315887
-0.278698,-0.004548
-0.278611,-0.00593704
-0.278519,-0.00732596
-0.278421,-0.00871472
-0.278318,-0.0101033
-0.278208,-0.0114917
-0.278093,-0.0128798
-0.277972,-0.0142677
-0.277846,-0.0156553
-0.277713,-0.0170425
-0.277575,-0.0184294
-0.277431,-0.019816
-0.277281,-0.0212021
-0.277126,-0.0225878
-0.276965,-0.023973
-0.276798,-0.0253577
-0.276625,-0.0267418
-0.276447,-0.0281255
-0.276263,-0.0295085
-0.276073,-0.0308909
-0.275877,-0.0322727
-0.275676,-0.0336538
-0.275469,-0.0350342
-0.275256,-0.0364139
-0.275038,-0.0377928
-0.274813,-0.039171
-0.274583,-0.0405483
-0.274347,-0.0419248
-0.274106,-0.0433003
-0.273859,-0.044675
-0.273606,-0.0460488
-0.273347,-0.0474216
-0.273083,-0.0487934
-0.272813,-0.0501642
-0.272537,-0.0515339
-0.272255,-0.0529026
-0.271968,-0.0542701
-0.271675,-0.0556366
-0.271377,-0.0570018
-0.271073,-0.0583659
-0.270763,-0.0597287
-0.270447,-0.0610903
-0.270126,-0.0624506
-0.269799,-0.0638096
-0.269467,-0.0651673
-0.269128,-0.0665236
-0.268785,-0.0678785
-0.268435,-0.069232
-0.26808,-0.070584
-0.267719,-0.0719346
-0.267353,-0.0732836
-0.266981,-0.0746311
-0.266604,-0.0759771
-0.266221,-0.0773215
-0.265832,-0.0786642
-0.265438,-0.0800053
-0.265038,-0.0813447
-0.264633,-0.0826824
-0.264222,-0.0840184
-0.263806,-0.0853526
-0.263384,-0.0866851
-0.262956,-0.0880157
-0.262523,-0.0893445
-0.262085,-0.0906714
-0.261641,-0.0919964
-0.261192,-0.0933195
-0.260737,-0.0946406
-0.260276,-0.0959598
-0.259811,-0.097277
-0.25934,-0.0985921
-0.258863,-0.0999051
-0.258381,-0.101216
-0.257894,-0.102525
-0.257401,-0.103832
-0.256903,-0.105136
-0.256399,-0.106439
-0.25589,-0.107739
-0.255376,-0.109037
-0.254857,-0.110332
-0.254332,-0.111626
-0.253802,-0.112917
-0.253267,-0.114205
-0.252726,-0.115492
-0.25218,-0.116775
-0.251629,-0.118057
-0.251073,-0.119336
-0.250511,-0.120612
-0.249944,-0.121886
-0.249372,-0.123158
-0.248795,-0.124427
-0.248213,-0.125693
-0.247626,-0.126957
-0.247033,-0.128218
-0.246435,-0.129477
-0.245833,-0.130732
-0.245225,-0.131986
-0.244612,-0.133236
-0.243994,-0.134484
-0.243371,-0.135728
-0.242743,-0.136971
-0.24211,-0.13821
-0.241472,-0.139446
-0.240829,-0.14068
-0.240182,-0.14191
-0.239529,-0.143138
-0.238871,-0.144363
-0.238208,-0.145585
-0.237541,-0.146804
-0.236869,-0.14802
-0.236192,-0.149232
-0.23551,-0.150442
-0.234823,-0.151649
-0.234131,-0.152853
-0.233435,-0.154053
-0.232734,-0.15525
-0.232028,-0.156445
-0.231317,-0.157636
-0.230602,-0.158823
-0.229882,-0.160008
-0.229158,-0.161189
-0.228428,-0.162368
-0.227695,-0.163542
-0.226956,-0.164714
-0.226213,-0.165882
-0.225466,-0.167047
-0.224713,-0.168209
-0.223957,-0.169367
-0.223196,-0.170521
-0.22243,-0.171673
-0.22166,-0.17282
-0.220885,-0.173965
-0.220106,-0.175106
-0.219323,-0.176243
