t,I,st,difference,relative_difference,center,max_u
124.375,1.24374999999999,1.24375,-9.32587340685131e-15,-7.4981896738503e-15,0.00705513972797284,0.00705513972797284
124.5,1.24500000000001,1.245,1.11022302462516e-14,8.91745401305347e-15,0.00705593950369865,0.00705593950369865
124.625,1.24625,1.24625,-2.88657986402541e-15,-2.31621252880675e-15,0.0070567384764609,0.0070567384764609
124.75,1.2475,1.2475,-8.88178419700125e-16,-7.11966669098297e-16,0.00705753664787067,0.00705753664787067
124.875,1.24874999999999,1.24875,-5.55111512312578e-15,-4.44533743593656e-15,0.00705833401953418,0.00705833401953418
125,1.25,1.25,3.99680288865056e-15,3.19744231092045e-15,0.00705913059305285,0.00705913059305285
125.125,1.25124999999999,1.25125,-1.37667655053519e-14,-1.10024099942873e-14,0.00705992637002328,0.00705992637002328
125.25,1.25250000000001,1.2525,7.99360577730113e-15,6.38212038107874e-15,0.0070607213520373,0.0070607213520373
125.375,1.25374999999999,1.25375,-9.99200722162641e-15,-7.96969668723941e-15,0.00706151554068197,0.00706151554068197
125.5,1.25500000000001,1.255,5.32907051820075e-15,4.24627132924363e-15,0.00706230893753961,0.00706230893753961
125.625,1.25625,1.25625,-2.66453525910038e-15,-2.12102309182119e-15,0.00706310154418782,0.00706310154418782
125.75,1.2575,1.2575,3.33066907387547e-15,2.64864339870813e-15,0.00706389336219949,0.00706389336219949
125.875,1.25875,1.25875,1.11022302462516e-15,8.82004388977284e-16,0.00706468439314281,0.00706468439314281
126,1.26,1.26,-1.55431223447522e-15,-1.2335811384724e-15,0.00706547463858133,0.00706547463858133
126.125,1.26125,1.26125,-2.44249065417534e-15,-1.93656345226985e-15,0.00706626410007393,0.00706626410007393
126.25,1.2625,1.2625,0,0,0.00706705277917485,0.00706705277917485
126.375,1.26375,1.26375,-3.33066907387547e-15,-2.6355442721072e-15,0.00706784067743374,0.00706784067743374
126.5,1.26499999999999,1.265,-1.06581410364015e-14,-8.42540793391423e-15,0.00706862779639563,0.00706862779639563
126.625,1.26624999999999,1.26625,-1.02140518265514e-14,-8.06637854021831e-15,0.00706941413760101,0.00706941413760101
126.75,1.26749999999999,1.2675,-5.99520433297585e-15,-4.72994424692374e-15,0.00707019970258577,0.00707019970258577
126.875,1.26875,1.26875,4.21884749357559e-15,3.32519999493643e-15,0.00707098449288128,0.00707098449288128
127,1.27,1.27,-3.77475828372553e-15,-2.97225061710672e-15,0.00707176851001439,0.00707176851001439
127.125,1.27125,1.27125,-3.5527136788005e-15,-2.79466169423835e-15,0.00707255175550744,0.00707255175550744
127.25,1.2725,1.2725,1.99840144432528e-15,1.57045300143441e-15,0.00707333423087827,0.00707333423087827
127.375,1.27374999999999,1.27375,-9.10382880192628e-15,-7.14726500641907e-15,0.00707411593764028,0.00707411593764028
127.5,1.275,1.275,4.44089209850063e-16,3.483052626275e-16,0.0070748968773024,0.0070748968773024
127.625,1.27624999999999,1.27625,-6.21724893790088e-15,-4.87149769864907e-15,0.00707567705136912,0.00707567705136912
127.75,1.27749999999998,1.2775,-2.1316282072803e-14,-1.66859350863429e-14,0.00707645646134052,0.00707645646134052
127.875,1.27875,1.27875,-4.44089209850063e-16,-3.47283839569941e-16,0.00707723510871228,0.00707723510871228
128,1.28000000000001,1.28,1.06581410364015e-14,8.32667268468867e-15,0.0070780129949757,0.0070780129949757
128.125,1.28125,1.28125,4.66293670342566e-15,3.63936523194198e-15,0.00707879012161771,0.00707879012161771
128.25,1.28249999999999,1.2825,-5.77315972805081e-15,-4.50148906670629e-15,0.00707956649012091,0.00707956649012091
128.375,1.28375000000001,1.28375,1.06581410364015e-14,8.30234939544421e-15,0.00708034210196353,0.00708034210196353
128.5,1.28499999999999,1.285,-9.76996261670138e-15,-7.60308374840574e-15,0.00708111695861951,0.00708111695861951
128.625,1.28625,1.28625,3.10862446895044e-15,2.4168120263949e-15,0.00708189106155851,0.00708189106155851
128.75,1.2875,1.2875,-4.44089209850063e-15,-3.44923658135971e-15,0.00708266441224588,0.00708266441224588
128.875,1.28875,1.28875,6.66133814775094e-16,5.16883658409384e-16,0.00708343701214271,0.00708343701214271
129,1.29,1.29,1.99840144432528e-15,1.54914840645371e-15,0.00708420886270585,0.00708420886270585
129.125,1.29124999999999,1.29125,-6.66133814775094e-15,-5.15882915605107e-15,0.00708497996538793,0.00708497996538793
129.25,1.29249999999999,1.2925,-5.99520433297585e-15,-4.63845596361768e-15,0.00708575032163733,0.00708575032163733
129.375,1.29375,1.29375,-2.22044604925031e-16,-1.7162868013529e-16,0.00708651993289827,0.00708651993289827
129.5,1.29499999999999,1.295,-7.32747196252603e-15,-5.65827950774211e-15,0.00708728880061077,0.00708728880061077
129.625,1.29625,1.29625,8.88178419700125e-16,6.85190680578689e-16,0.00708805692621069,0.00708805692621069
129.75,1.2975,1.2975,2.88657986402541e-15,2.2247243653375e-15,0.00708882431112972,0.00708882431112972
129.875,1.29875,1.29875,0,0,0.00708959095679544,0.00708959095679544
130,1.30000000000001,1.3,1.35447209004269e-14,1.04190160772515e-14,0.00709035686463131,0.00709035686463131
130.125,1.30125,1.30125,0,0,0.00709112203605667,0.00709112203605667
130.25,1.30250000000001,1.3025,5.32907051820075e-15,4.09141690456872e-15,0.0070918864724868,0.0070918864724868
130.375,1.30374999999999,1.30375,-6.88338275267597e-15,-5.27967996370161e-15,0.00709265017533289,0.00709265017533289
130.5,1.30499999999999,1.305,-1.35447209004269e-14,-1.03790964754229e-14,0.00709341314600207,0.00709341314600207
130.625,1.30625,1.30625,-1.55431223447522e-15,-1.18990410294754e-15,0.00709417538589746,0.00709417538589746
130.75,1.3075,1.3075,4.88498130835069e-15,3.73612337158752e-15,0.00709493689641812,0.00709493689641812
130.875,1.30875,1.30875,4.21884749357559e-15,3.22357019566426e-15,0.00709569767895913,0.00709569767895913
131,1.31,1.31,4.66293670342566e-15,3.55949366673714e-15,0.00709645773491156,0.00709645773491156
131.125,1.31124999999999,1.31125,-8.43769498715119e-15,-6.4348484172745e-15,0.0070972170656625,0.0070972170656625
131.25,1.3125,1.3125,1.99840144432528e-15,1.52259157662879e-15,0.00709797567259511,0.00709797567259511
131.375,1.31375000000001,1.31375,1.4432899320127e-14,1.09860318326371e-14,0.00709873355708855,0.00709873355708855
131.5,1.315,1.315,6.66133814775094e-16,5.06565638612239e-16,0.00709949072051809,0.00709949072051809
131.625,1.31625,1.31625,-2.22044604925031e-16,-1.68694856543234e-16,0.00710024716425507,0.00710024716425507
131.75,1.31749999999999,1.3175,-1.13242748511766e-14,-8.59527502935605e-15,0.00710100288966691,0.00710100288966691
131.875,1.31875,1.31875,-1.33226762955019e-15,-1.01025033520393e-15,0.00710175789811717,0.00710175789811717
132,1.32,1.32,2.44249065417534e-15,1.85037170770859e-15,0.00710251219096553,0.00710251219096553
132.125,1.32124999999999,1.32125,-7.99360577730113e-15,-6.05003275481637e-15,0.00710326576956779,0.00710326576956779
132.25,1.3225,1.3225,1.11022302462516e-15,8.39488109357396e-16,0.00710401863527594,0.00710401863527594
132.375,1.32374999999999,1.32375,-1.02140518265514e-14,-7.71599760268286e-15,0.0071047707894381,0.0071047707894381
132.5,1.325,1.325,-1.77635683940025e-15,-1.34064667124547e-15,0.00710552223339863,0.00710552223339863
132.625,1.32624999999999,1.32625,-9.10382880192628e-15,-6.86433839919041e-15,0.00710627296849803,0.00710627296849803
132.75,1.32749999999999,1.3275,-1.3988810110277e-14,-1.05377100642388e-14,0.00710702299607306,0.00710702299607306
132.875,1.32875,1.32875,-2.44249065417534e-15,-1.8381867576108e-15,0.00710777231745669,0.00710777231745669
133,1.33,1.33,-1.11022302462516e-15,-8.34754153853501e-16,0.00710852093397812,0.00710852093397812
133.125,1.33125,1.33125,-2.66453525910038e-15,-2.00152883312704e-15,0.00710926884696284,0.00710926884696284
133.25,1.33249999999999,1.3325,-5.32907051820075e-15,-3.99930245268349e-15,0.00711001605773259,0.00711001605773259
133.375,1.33374999999998,1.33375,-1.50990331349021e-14,-1.13207371208263e-14,0.00711076256760538,0.00711076256760538
133.5,1.335,1.335,-4.44089209850063e-16,-3.32651093520646e-16,0.00711150837789556,0.00711150837789556
133.625,1.33625,1.33625,1.33226762955019e-15,9.97019741478158e-16,0.00711225348991375,0.00711225348991375
133.75,1.3375,1.3375,2.66453525910038e-15,1.99217589465449e-15,0.00711299790496692,0.00711299790496692
133.875,1.33875,1.33875,4.21884749357559e-15,3.15133332853452e-15,0.00711374162435838,0.00711374162435838
134,1.34000000000001,1.34,8.65973959207622e-15,6.4624922328927e-15,0.00711448464938779,0.00711448464938779
134.125,1.34125,1.34125,-4.21884749357559e-15,-3.1454594546696e-15,0.00711522698135118,0.00711522698135118
134.25,1.3425,1.3425,-6.66133814775094e-16,-4.96189061284986e-16,0.00711596862154095,0.00711596862154095
134.375,1.34375000000001,1.34375,7.54951656745106e-15,5.61824488740544e-15,0.00711670957124591,0.00711670957124591
134.5,1.34499999999999,1.345,-9.32587340685131e-15,-6.93373487498239e-15,0.00711744983175127,0.00711744983175127
134.625,1.34625,1.34625,-4.88498130835069e-15,-3.62858407305529e-15,0.00711818940433867,0.00711818940433867
134.75,1.3475,1.3475,-6.66133814775094e-16,-4.94347914489866e-16,0.00711892829028618,0.00711892829028618
134.875,1.34875,1.34875,2.22044604925031e-16,1.64629920240987e-16,0.0071196664908683,0.0071196664908683
135,1.34999999999999,1.35,-1.22124532708767e-14,-9.04626168213091e-15,0.00712040400735603,0.00712040400735603
135.125,1.35124999999999,1.35125,-1.3988810110277e-14,-1.03524959187989e-14,0.00712114084101681,0.00712114084101681
135.25,1.35249999999999,1.3525,-9.99200722162641e-15,-7.38780570915076e-15,0.00712187699311459,0.00712187699311459
135.375,1.35374999999999,1.35375,-5.55111512312578e-15,-4.10054672068387e-15,0.0071226124649098,0.0071226124649098
135.5,1.355,1.355,-2.22044604925031e-16,-1.63870557140245e-16,0.00712334725765941,0.00712334725765941
135.625,1.35625,1.35625,-3.99680288865056e-15,-2.94695143863636e-15,0.00712408137261689,0.00712408137261689
135.75,1.3575,1.3575,4.88498130835069e-15,3.59851293432832e-15,0.00712481481103226,0.00712481481103226
135.875,1.35874999999999,1.35875,-5.55111512312578e-15,-4.08545731232808e-15,0.0071255475741521,0.0071255475741521
136,1.36000000000001,1.36,6.88338275267597e-15,5.06131084755586e-15,0.00712627966321955,0.00712627966321955
136.125,1.36125000000001,1.36125,9.99200722162641e-15,7.34031751818285e-15,0.00712701107947432,0.00712701107947432
136.25,1.36249999999999,1.3625,-6.43929354282591e-15,-4.72608700390892e-15,0.00712774182415272,0.00712774182415272
136.375,1.36374999999999,1.36375,-1.08801856413265e-14,-7.97813795880956e-15,0.00712847189848765,0.00712847189848765
136.5,1.365,1.365,3.77475828372553e-15,2.76539068404801e-15,0.00712920130370864,0.00712920130370864
136.625,1.36625000000001,1.36625,1.08801856413265e-14,7.96353935321247e-15,0.00712993004104185,0.00712993004104185
136.75,1.3675,1.3675,2.22044604925031e-16,1.62372654424155e-16,0.00713065811171005,0.00713065811171005
136.875,1.36875000000001,1.36875,6.21724893790088e-15,4.54228232906e-15,0.0071313855169327,0.0071313855169327
137,1.37,1.37,3.99680288865056e-15,2.91737437127778e-15,0.00713211225792591,0.00713211225792591
137.125,1.37125,1.37125,-1.99840144432528e-15,-1.45735747990905e-15,0.00713283833590245,0.00713283833590245
137.25,1.37250000000001,1.3725,5.32907051820075e-15,3.8827471899459e-15,0.0071335637520718,0.0071335637520718
137.375,1.37374999999999,1.37375,-9.76996261670138e-15,-7.11189271461429e-15,0.00713428850764014,0.00713428850764014
137.5,1.375,1.375,-4.44089209850063e-15,-3.22973970800046e-15,0.00713501260381035,0.00713501260381035
137.625,1.37624999999999,1.37625,-1.4432899320127e-14,-1.04871203052694e-14,0.00713573604178204,0.00713573604178204
137.75,1.37749999999999,1.3775,-5.77315972805081e-15,-4.19104154486447e-15,0.00713645882275158,0.00713645882275158
137.875,1.37874999999999,1.37875,-6.88338275267597e-15,-4.99248069097079e-15,0.00713718094791204,0.00713718094791204
138,1.38,1.38,1.33226762955019e-15,9.65411325761006e-16,0.0071379024184533,0.0071379024184533
138.125,1.38125000000001,1.38125,7.54951656745106e-15,5.46571335200077e-15,0.00713862323556198,0.00713862323556198
138.25,1.3825,1.3825,1.33226762955019e-15,9.63665554828346e-16,0.0071393434004215,0.0071393434004215
138.375,1.38375,1.38375,-2.22044604925031e-16,-1.60465839150881e-16,0.00714006291421208,0.00714006291421208
138.5,1.385,1.385,2.44249065417534e-15,1.76353115824935e-15,0.00714078177811072,0.00714078177811072
138.625,1.38624999999999,1.38625,-5.99520433297585e-15,-4.32476417166878e-15,0.00714149999329127,0.00714149999329127
138.75,1.38750000000001,1.3875,1.37667655053519e-14,9.92199315701041e-15,0.00714221756092439,0.00714221756092439
138.875,1.38874999999999,1.38875,-1.24344978758018e-14,-8.95373384396166e-15,0.0071429344821776,0.0071429344821776
139,1.38999999999999,1.39,-9.76996261670138e-15,-7.02875008395783e-15,0.00714365075821526,0.00714365075821526
139.125,1.39125,1.39125,-1.77635683940025e-15,-1.27680635356712e-15,0.00714436639019859,0.00714436639019859
139.25,1.39249999999999,1.3925,-5.55111512312578e-15,-3.98643814946196e-15,0.00714508137928571,0.00714508137928571
139.375,1.39374999999999,1.39375,-9.76996261670138e-15,-7.00983864875435e-15,0.00714579572663159,0.00714579572663159
139.5,1.395,1.395,-4.88498130835069e-15,-3.50177871566358e-15,0.00714650943338814,0.00714650943338814
139.625,1.39625,1.39625,-2.88657986402541e-15,-2.06738038605222e-15,0.00714722250070415,0.00714722250070415
139.75,1.39750000000001,1.3975,6.21724893790088e-15,4.44883644930295e-15,0.00714793492972534,0.00714793492972534
139.875,1.39875,1.39875,-1.55431223447522e-15,-1.1112151810368e-15,0.00714864672159436,0.00714864672159436
140,1.4,1.4,-1.77635683940025e-15,-1.26882631385732e-15,0.0071493578774508,0.0071493578774508
140.125,1.40124999999999,1.40125,-5.55111512312578e-15,-3.96154513693187e-15,0.00715006839843122,0.00715006839843122
140.25,1.40249999999999,1.4025,-9.10382880192628e-15,-6.49114353078523e-15,0.00715077828566913,0.00715077828566913
140.375,1.40375,1.40375,-2.88657986402541e-15,-2.056334720588e-15,0.00715148754029501,0.00715148754029501
140.5,1.405,1.405,-3.10862446895044e-15,-2.21254410601455e-15,0.00715219616343634,0.00715219616343634
140.625,1.40625000000001,1.40625,5.55111512312578e-15,3.94745964311167e-15,0.0071529041562176,0.0071529041562176
140.75,1.4075,1.4075,8.88178419700125e-16,6.3103262500897e-16,0.00715361151976025,0.00715361151976025
140.875,1.40875,1.40875,-3.77475828372553e-15,-2.67950898578565e-15,0.0071543182551828,0.0071543182551828
141,1.41000000000001,1.41,1.06581410364015e-14,7.55896527404362e-15,0.00715502436360077,0.00715502436360077
141.125,1.41125,1.41125,-5.10702591327572e-15,-3.61879604129369e-15,0.00715572984612673,0.00715572984612673
141.25,1.41250000000002,1.4125,1.55431223447522e-14,1.10039804210635e-14,0.0071564347038703,0.0071564347038703
141.375,1.41375000000001,1.41375,9.54791801177635e-15,6.75361132574808e-15,0.00715713893793815,0.00715713893793815
141.5,1.415,1.415,3.10862446895044e-15,2.19690775190844e-15,0.00715784254943402,0.00715784254943402
141.625,1.41624999999999,1.41625,-1.3988810110277e-14,-9.87735930116644e-15,0.00715854553945876,0.00715854553945876
141.75,1.41750000000001,1.4175,6.88338275267597e-15,4.85600194192308e-15,0.00715924790911027,0.00715924790911027
141.875,1.41875,1.41875,-1.11022302462516e-15,-7.82536052599229e-16,0.00715994965948359,0.00715994965948359
142,1.41999999999999,1.42,-5.10702591327572e-15,-3.59649712202516e-15,0.00716065079167084,0.00716065079167084
142.125,1.42125000000001,1.42125,6.43929354282591e-15,4.53072544789862e-15,0.00716135130676129,0.00716135130676129
142.25,1.42250000000001,1.4225,9.54791801177635e-15,6.712068901073e-15,0.00716205120584132,0.00716205120584132
142.375,1.42375,1.42375,2.22044604925031e-15,1.5595758028097e-15,0.00716275048999447,0.00716275048999447
142.5,1.42499999999999,1.425,-9.76996261670138e-15,-6.85611411698342e-15,0.00716344916030142,0.00716344916030142
142.625,1.42625,1.42625,-3.10862446895044e-15,-2.17957894404939e-15,0.00716414721784002,0.00716414721784002
142.75,1.42749999999998,1.4275,-1.57651669496772e-14,-1.10438997896163e-14,0.00716484466368529,0.00716484466368529
142.875,1.42875000000001,1.42875,9.32587340685131e-15,6.52729547286181e-15,0.00716554149890944,0.00716554149890944
143,1.43,1.43,-1.77635683940025e-15,-1.24220758000018e-15,0.00716623772458186,0.00716623772458186
143.125,1.43125,1.43125,-4.88498130835069e-15,-3.41308737701358e-15,0.00716693334176915,0.00716693334176915
143.25,1.4325,1.4325,-4.21884749357559e-15,-2.94509423635295e-15,0.00716762835153513,0.00716762835153513
143.375,1.43375,1.43375,-1.77635683940025e-15,-1.23895856279006e-15,0.00716832275494082,0.00716832275494082
143.5,1.43500000000001,1.435,7.7715611723761e-15,5.41572207134223e-15,0.00716901655304449,0.00716901655304449
143.625,1.43625,1.43625,3.10862446895044e-15,2.16440345966958e-15,0.00716970974690164,0.00716970974690164
143.75,1.4375,1.4375,4.44089209850063e-16,3.08931624243522e-16,0.00717040233756505,0.00717040233756505
143.875,1.43875000000001,1.43875,5.32907051820075e-15,3.70395865730721e-15,0.00717109432608471,0.00717109432608471
144,1.43999999999999,1.44,-8.21565038222616e-15,-5.70531276543483e-15,0.00717178571350793,0.00717178571350793
144.125,1.44125000000001,1.44125,8.21565038222616e-15,5.70036453233385e-15,0.00717247650087927,0.00717247650087927
144.25,1.4425,1.4425,2.66453525910038e-15,1.84716482433302e-15,0.00717316668924058,0.00717316668924058
144.375,1.44374999999999,1.44375,-7.105427357601e-15,-4.92150812647688e-15,0.00717385627963104,0.00717385627963104
144.5,1.44499999999999,1.445,-9.10382880192628e-15,-6.30022754458566e-15,0.00717454527308709,0.00717454527308709
144.625,1.44624999999998,1.44625,-1.50990331349021e-14,-1.04401266274172e-14,0.00717523367064252,0.00717523367064252
144.75,1.44750000000001,1.4475,8.21565038222616e-15,5.67575155939631e-15,0.00717592147332844,0.00717592147332844
144.875,1.44874999999999,1.44875,-7.54951656745106e-15,-5.21105543913792e-15,0.00717660868217329,0.00717660868217329
