t,x_num,v_num,Ekin,Epot,Etot,x_exact
13.0950000000,0.4656307085,-0.2549819310,0.0325078926,0.1084059784,0.1409138709,0.4656307085
13.1000000000,0.4643503034,-0.2571788476,0.0330704798,0.1078106022,0.1408810820,0.4643503034
13.1050000000,0.4630589326,-0.2593682382,0.0336359415,0.1072117875,0.1408477290,0.4630589326
13.1100000000,0.4617566337,-0.2615500518,0.0342042148,0.1066095944,0.1408138092,0.4617566337
13.1150000000,0.4604434448,-0.2637242376,0.0347752368,0.1060040829,0.1407793197,0.4604434448
13.1200000000,0.4591194041,-0.2658907452,0.0353489442,0.1053953136,0.1407442578,0.4591194041
13.1250000000,0.4577845502,-0.2680495242,0.0359252737,0.1047833472,0.1407086209,0.4577845502
13.1300000000,0.4564389218,-0.2702005245,0.0365041617,0.1041682447,0.1406724064,0.4564389218
13.1350000000,0.4550825580,-0.2723436963,0.0370855445,0.1035500673,0.1406356118,0.4550825580
13.1400000000,0.4537154980,-0.2744789899,0.0376693579,0.1029288766,0.1405982345,0.4537154980
13.1450000000,0.4523377813,-0.2766063558,0.0382555380,0.1023047342,0.1405602723,0.4523377813
13.1500000000,0.4509494477,-0.2787257450,0.0388440205,0.1016777022,0.1405217227,0.4509494477
13.1550000000,0.4495505373,-0.2808371083,0.0394347407,0.1010478428,0.1404825835,0.4495505372
13.1600000000,0.4481410901,-0.2829403970,0.0400276341,0.1004152183,0.1404428525,0.4481410901
13.1650000000,0.4467211468,-0.2850355626,0.0406226360,0.0997798915,0.1404025275,0.4467211468
13.1700000000,0.4452907481,-0.2871225569,0.0412196813,0.0991419252,0.1403616065,0.4452907481
13.1750000000,0.4438499350,-0.2892013316,0.0418187051,0.0985013824,0.1403200875,0.4438499349
13.1800000000,0.4423987486,-0.2912718390,0.0424196421,0.0978583264,0.1402779685,0.4423987485
13.1850000000,0.4409372304,-0.2933340314,0.0430224270,0.0972128206,0.1402352476,0.4409372304
13.1900000000,0.4394654222,-0.2953878615,0.0436269944,0.0965649287,0.1401919230,0.4394654222
13.1950000000,0.4379833658,-0.2974332821,0.0442332786,0.0959147144,0.1401479930,0.4379833658
13.2000000000,0.4364911035,-0.2994702463,0.0448412142,0.0952622417,0.1401034559,0.4364911034
13.2050000000,0.4349886775,-0.3014987073,0.0454507353,0.0946075748,0.1400583101,0.4349886775
13.2100000000,0.4334761306,-0.3035186189,0.0460617760,0.0939507779,0.1400125539,0.4334761306
13.2150000000,0.4319535057,-0.3055299347,0.0466742705,0.0932919155,0.1399661860,0.4319535056
13.2200000000,0.4304208457,-0.3075326087,0.0472881527,0.0926310522,0.1399192049,0.4304208457
13.2250000000,0.4288781941,-0.3095265953,0.0479033566,0.0919682527,0.1398716093,0.4288781940
13.2300000000,0.4273255943,-0.3115118489,0.0485198160,0.0913035818,0.1398233978,0.4273255943
13.2350000000,0.4257630902,-0.3134883244,0.0491374648,0.0906371045,0.1397745692,0.4257630902
13.2400000000,0.4241907258,-0.3154559766,0.0497562366,0.0899688859,0.1397251225,0.4241907257
13.2450000000,0.4226085452,-0.3174147608,0.0503760652,0.0892989912,0.1396750564,0.4226085452
13.2500000000,0.4210165930,-0.3193646324,0.0509968842,0.0886274858,0.1396243700,0.4210165930
13.2550000000,0.4194149138,-0.3213055473,0.0516186274,0.0879544350,0.1395730623,0.4194149138
13.2600000000,0.4178035525,-0.3232374614,0.0522412282,0.0872799043,0.1395211325,0.4178035525
13.2650000000,0.4161825543,-0.3251603308,0.0528646204,0.0866039592,0.1394685796,0.4161825543
13.2700000000,0.4145519644,-0.3270741121,0.0534887374,0.0859266656,0.1394154030,0.4145519643
13.2750000000,0.4129118284,-0.3289787620,0.0541135129,0.0852480890,0.1393616019,0.4129118284
13.2800000000,0.4112621920,-0.3308742374,0.0547388805,0.0845682953,0.1393071758,0.4112621920
13.2850000000,0.4096031014,-0.3327604954,0.0553647737,0.0838873503,0.1392521240,0.4096031013
13.2900000000,0.4079346025,-0.3346374937,0.0559911261,0.0832053200,0.1391964461,0.4079346025
13.2950000000,0.4062567419,-0.3365051899,0.0566178714,0.0825222702,0.1391401416,0.4062567419
13.3000000000,0.4045695662,-0.3383635420,0.0572449433,0.0818382669,0.1390832102,0.4045695662
13.3050000000,0.4028731222,-0.3402125082,0.0578722754,0.0811533763,0.1390256516,0.4028731221
13.3100000000,0.4011674568,-0.3420520469,0.0584998014,0.0804676642,0.1389674656,0.4011674568
13.3150000000,0.3994526175,-0.3438821170,0.0591274552,0.0797811968,0.1389086520,0.3994526174
13.3200000000,0.3977286515,-0.3457026773,0.0597551706,0.0790940401,0.1388492107,0.3977286515
13.3250000000,0.3959956066,-0.3475136873,0.0603828814,0.0784062602,0.1387891416,0.3959956066
13.3300000000,0.3942535306,-0.3493151063,0.0610105217,0.0777179232,0.1387284449,0.3942535306
13.3350000000,0.3925024716,-0.3511068941,0.0616380255,0.0770290951,0.1386671207,0.3925024716
13.3400000000,0.3907424778,-0.3528890108,0.0622653270,0.0763398420,0.1386051690,0.3907424778
13.3450000000,0.3889735977,-0.3546614167,0.0628923602,0.0756502298,0.1385425901,0.3889735976
13.3500000000,0.3871958799,-0.3564240723,0.0635190596,0.0749603247,0.1384793843,0.3871958799
13.3550000000,0.3854093733,-0.3581769384,0.0641453596,0.0742701925,0.1384155521,0.3854093732
13.3600000000,0.3836141269,-0.3599199761,0.0647711946,0.0735798992,0.1383510938,0.3836141269
13.3650000000,0.3818101900,-0.3616531468,0.0653964993,0.0728895106,0.1382860099,0.3818101899
13.3700000000,0.3799976119,-0.3633764121,0.0660212084,0.0721990925,0.1382203010,0.3799976119
13.3750000000,0.3781764424,-0.3650897339,0.0666452569,0.0715087108,0.1381539677,0.3781764424
13.3800000000,0.3763467312,-0.3667930743,0.0672685797,0.0708184310,0.1380870107,0.3763467312
13.3850000000,0.3745085284,-0.3684863956,0.0678911119,0.0701283189,0.1380194308,0.3745085283
13.3900000000,0.3726618840,-0.3701696607,0.0685127889,0.0694384399,0.1379512288,0.3726618840
13.3950000000,0.3708068486,-0.3718428325,0.0691335460,0.0687488595,0.1378824055,0.3708068485
13.4000000000,0.3689434726,-0.3735058742,0.0697533190,0.0680596430,0.1378129620,0.3689434726
13.4050000000,0.3670718068,-0.3751587493,0.0703720436,0.0673708557,0.1377428992,0.3670718067
13.4100000000,0.3651919021,-0.3768014215,0.0709896556,0.0666825627,0.1376722183,0.3651919021
13.4150000000,0.3633038096,-0.3784338549,0.0716060913,0.0659948290,0.1376009203,0.3633038096
13.4200000000,0.3614075807,-0.3800560139,0.0722212868,0.0653077197,0.1375290065,0.3614075806
13.4250000000,0.3595032667,-0.3816678629,0.0728351788,0.0646212994,0.1374564782,0.3595032666
13.4300000000,0.3575909193,-0.3832693670,0.0734477038,0.0639356328,0.1373833366,0.3575909193
13.4350000000,0.3556705903,-0.3848604912,0.0740587988,0.0632507844,0.1373095832,0.3556705903
13.4400000000,0.3537423317,-0.3864412009,0.0746684009,0.0625668186,0.1372352195,0.3537423317
13.4450000000,0.3518061957,-0.3880114619,0.0752764473,0.0618837997,0.1371602470,0.3518061957
13.4500000000,0.3498622346,-0.3895712401,0.0758828756,0.0612017916,0.1370846672,0.3498622345
13.4550000000,0.3479105008,-0.3911205018,0.0764876235,0.0605208583,0.1370084818,0.3479105008
13.4600000000,0.3459510471,-0.3926592135,0.0770906290,0.0598410635,0.1369316925,0.3459510471
13.4650000000,0.3439839263,-0.3941873421,0.0776918303,0.0591624708,0.1368543011,0.3439839263
13.4700000000,0.3420091914,-0.3957048545,0.0782911660,0.0584851435,0.1367763095,0.3420091914
13.4750000000,0.3400268955,-0.3972117183,0.0788885746,0.0578091448,0.1366977194,0.3400268955
13.4800000000,0.3380370920,-0.3987079010,0.0794839952,0.0571345378,0.1366185330,0.3380370920
13.4850000000,0.3360398344,-0.4001933707,0.0800773670,0.0564613851,0.1365387521,0.3360398344
13.4900000000,0.3340351762,-0.4016680955,0.0806686295,0.0557897495,0.1364583789,0.3340351762
13.4950000000,0.3320231714,-0.4031320439,0.0812577224,0.0551196932,0.1363774156,0.3320231714
13.5000000000,0.3300038738,-0.4045851848,0.0818445859,0.0544512784,0.1362958642,0.3300038738
13.5050000000,0.3279773376,-0.4060274872,0.0824291602,0.0537845670,0.1362137272,0.3279773376
13.5100000000,0.3259436171,-0.4074589205,0.0830113860,0.0531196207,0.1361310067,0.3259436170
13.5150000000,0.3239027666,-0.4088794544,0.0835912041,0.0524565011,0.1360477052,0.3239027665
13.5200000000,0.3218548407,-0.4102890588,0.0841685559,0.0517952692,0.1359638251,0.3218548407
13.5250000000,0.3197998942,-0.4116877039,0.0847433828,0.0511359862,0.1358793689,0.3197998942
13.5300000000,0.3177379820,-0.4130753602,0.0853156266,0.0504787126,0.1357943392,0.3177379820
13.5350000000,0.3156691590,-0.4144519986,0.0858852296,0.0498235090,0.1357087386,0.3156691590
13.5400000000,0.3135934804,-0.4158175902,0.0864521342,0.0491704355,0.1356225697,0.3135934804
13.5450000000,0.3115110016,-0.4171721064,0.0870162832,0.0485195520,0.1355358352,0.3115110015
13.5500000000,0.3094217779,-0.4185155187,0.0875776197,0.0478709183,0.1354485380,0.3094217778
13.5550000000,0.3073258649,-0.4198477993,0.0881360873,0.0472245936,0.1353606809,0.3073258649
13.5600000000,0.3052233185,-0.4211689204,0.0886916298,0.0465806371,0.1352722668,0.3052233184
13.5650000000,0.3031141944,-0.4224788545,0.0892441912,0.0459391074,0.1351832987,0.3031141943
13.5700000000,0.3009985486,-0.4237775745,0.0897937163,0.0453000631,0.1350937795,0.3009985486
13.5750000000,0.2988764374,-0.4250650535,0.0903401499,0.0446635624,0.1350037123,0.2988764373
13.5800000000,0.2967479169,-0.4263412650,0.0908834371,0.0440296631,0.1349131002,0.2967479168
13.5850000000,0.2946130435,-0.4276061827,0.0914235237,0.0433984227,0.1348219465,0.2946130435
13.5900000000,0.2924718739,-0.4288597806,0.0919603557,0.0427698985,0.1347302542,0.2924718739
13.5950000000,0.2903244646,-0.4301020332,0.0924938795,0.0421441474,0.1346380268,0.2903244646
13.6000000000,0.2881708725,-0.4313329149,0.0930240417,0.0415212259,0.1345452676,0.2881708725
13.6050000000,0.2860111545,-0.4325524007,0.0935507897,0.0409011902,0.1344519799,0.2860111544
13.6100000000,0.2838453676,-0.4337604658,0.0940740708,0.0402840963,0.1343581672,0.2838453675
13.6150000000,0.2816735689,-0.4349570858,0.0945938332,0.0396699997,0.1342638329,0.2816735689
13.6200000000,0.2794958158,-0.4361422364,0.0951100252,0.0390589555,0.1341689807,0.2794958158
13.6250000000,0.2773121657,-0.4373158938,0.0956225955,0.0384510186,0.1340736141,0.2773121657
13.6300000000,0.2751226761,-0.4384780343,0.0961314933,0.0378462434,0.1339777367,0.2751226760
13.6350000000,0.2729274046,-0.4396286348,0.0966366683,0.0372446841,0.1338813523,0.2729274045
13.6400000000,0.2707264090,-0.4407676721,0.0971380704,0.0366463943,0.1337844647,0.2707264090
13.6450000000,0.2685197472,-0.4418951237,0.0976356502,0.0360514273,0.1336870775,0.2685197471
13.6500000000,0.2663074771,-0.4430109671,0.0981293585,0.0354598362,0.1335891946,0.2663074771
13.6550000000,0.2640896569,-0.4441151802,0.0986191466,0.0348716734,0.1334908201,0.2640896568
13.6600000000,0.2618663447,-0.4452077412,0.0991049664,0.0342869912,0.1333919577,0.2618663447
13.6650000000,0.2596375989,-0.4462886288,0.0995867701,0.0337058414,0.1332926115,0.2596375989
13.6700000000,0.2574034779,-0.4473578216,0.1000645103,0.0331282752,0.1331927855,0.2574034779
13.6750000000,0.2551640402,-0.4484152988,0.1005381401,0.0325543437,0.1330924838,0.2551640402
13.6800000000,0.2529193445,-0.4494610399,0.1010076132,0.0319840974,0.1329917106,0.2529193445
13.6850000000,0.2506694494,-0.4504950245,0.1014728836,0.0314175864,0.1328904700,0.2506694494
13.6900000000,0.2484144139,-0.4515172327,0.1019339057,0.0308548605,0.1327887662,0.2484144138
13.6950000000,0.2461542968,-0.4525276449,0.1023906347,0.0302959689,0.1326866036,0.2461542967
13.7000000000,0.2438891571,-0.4535262417,0.1028430259,0.0297409605,0.1325839864,0.2438891571
13.7050000000,0.2416190541,-0.4545130039,0.1032910354,0.0291898836,0.1324809190,0.2416190540
13.7100000000,0.2393440468,-0.4554879130,0.1037346194,0.0286427864,0.1323774058,0.2393440468
13.7150000000,0.2370641947,-0.4564509504,0.1041737351,0.0280997162,0.1322734513,0.2370641947
13.7200000000,0.2347795571,-0.4574020980,0.1046083396,0.0275607202,0.1321690599,0.2347795571
13.7250000000,0.2324901936,-0.4583413380,0.1050383911,0.0270258451,0.1320642361,0.2324901936
13.7300000000,0.2301961636,-0.4592686528,0.1054638477,0.0264951369,0.1319589846,0.2301961636
13.7350000000,0.2278975270,-0.4601840253,0.1058846686,0.0259686414,0.1318533100,0.2278975269
13.7400000000,0.2255943433,-0.4610874385,0.1063008130,0.0254464039,0.1317472168,0.2255943433
13.7450000000,0.2232866725,-0.4619788758,0.1067122408,0.0249284691,0.1316407099,0.2232866725
13.7500000000,0.2209745746,-0.4628583209,0.1071189126,0.0244148813,0.1315337939,0.2209745745
13.7550000000,0.2186581093,-0.4637257579,0.1075207893,0.0239056844,0.1314264737,0.2186581093
13.7600000000,0.2163373370,-0.4645811711,0.1079178323,0.0234009217,0.1313187540,0.2163373370
13.7650000000,0.2140123177,-0.4654245451,0.1083100036,0.0229006361,0.1312106396,0.2140123177
13.7700000000,0.2116831117,-0.4662558648,0.1086972657,0.0224048699,0.1311021356,0.2116831116
13.7750000000,0.2093497792,-0.4670751155,0.1090795817,0.0219136650,0.1309932468,0.2093497791
13.7800000000,0.2070123806,-0.4678822827,0.1094569152,0.0214270629,0.1308839781,0.2070123806
13.7850000000,0.2046709765,-0.4686773523,0.1098292303,0.0209451043,0.1307743346,0.2046709765
13.7900000000,0.2023256273,-0.4694603105,0.1101964916,0.0204678297,0.1306643213,0.2023256273
13.7950000000,0.1999763936,-0.4702311438,0.1105586643,0.0199952790,0.1305539433,0.1999763936
13.8000000000,0.1976233361,-0.4709898390,0.1109157142,0.0195274915,0.1304432057,0.1976233361
13.8050000000,0.1952665155,-0.4717363831,0.1112676076,0.0190645060,0.1303321136,0.1952665154
13.8100000000,0.1929059925,-0.4724707636,0.1116143112,0.0186063610,0.1302206722,0.1929059925
13.8150000000,0.1905418281,-0.4731929682,0.1119557926,0.0181530941,0.1301088867,0.1905418281
13.8200000000,0.1881740832,-0.4739029850,0.1122920196,0.0177047428,0.1299967624,0.1881740831
13.8250000000,0.1858028186,-0.4746008022,0.1126229607,0.0172613437,0.1298843044,0.1858028186
13.8300000000,0.1834280955,-0.4752864086,0.1129485851,0.0168229331,0.1297715182,0.1834280955
13.8350000000,0.1810499749,-0.4759597932,0.1132688624,0.0163895467,0.1296584091,0.1810499749
13.8400000000,0.1786685179,-0.4766209451,0.1135837626,0.0159612197,0.1295449823,0.1786685179
13.8450000000,0.1762837858,-0.4772698540,0.1138932568,0.0155379866,0.1294312433,0.1762837858
13.8500000000,0.1738958398,-0.4779065098,0.1141973160,0.0151198816,0.1293171976,0.1738958398
13.8550000000,0.1715047412,-0.4785309027,0.1144959124,0.0147069381,0.1292028505,0.1715047412
13.8600000000,0.1691105513,-0.4791430232,0.1147890183,0.0142991893,0.1290882076,0.1691105512
13.8650000000,0.1667133314,-0.4797428621,0.1150766069,0.0138966674,0.1289732743,0.1667133314
13.8700000000,0.1643131431,-0.4803304107,0.1153586517,0.0134994045,0.1288580562,0.1643131431
13.8750000000,0.1619100478,-0.4809056604,0.1156351271,0.0131074318,0.1287425589,0.1619100478
13.8800000000,0.1595041070,-0.4814686028,0.1159060078,0.0127207801,0.1286267878,0.1595041070
13.8850000000,0.1570953823,-0.4820192302,0.1161712692,0.0123394796,0.1285107487,0.1570953823
13.8900000000,0.1546839353,-0.4825575350,0.1164308873,0.0119635599,0.1283944472,0.1546839352
13.8950000000,0.1522698275,-0.4830835097,0.1166848387,0.0115930502,0.1282778889,0.1522698275
13.9000000000,0.1498531207,-0.4835971474,0.1169331005,0.0112279789,0.1281610794,0.1498531207
13.9050000000,0.1474338766,-0.4840984416,0.1171756506,0.0108683740,0.1280440246,0.1474338766
13.9100000000,0.1450121569,-0.4845873857,0.1174124672,0.0105142628,0.1279267300,0.1450121569
13.9150000000,0.1425880233,-0.4850639738,0.1176435293,0.0101656722,0.1278092015,0.1425880233
13.9200000000,0.1401615378,-0.4855282001,0.1178688165,0.0098226283,0.1276914449,0.1401615377
13.9250000000,0.1377327620,-0.4859800592,0.1180883090,0.0094851569,0.1275734658,0.1377327619
13.9300000000,0.1353017578,-0.4864195460,0.1183019874,0.0091532828,0.1274552702,0.1353017578
13.9350000000,0.1328685871,-0.4868466557,0.1185098331,0.0088270307,0.1273368638,0.1328685871
13.9400000000,0.1304333119,-0.4872613838,0.1187118281,0.0085064244,0.1272182525,0.1304333118
13.9450000000,0.1279959939,-0.4876637261,0.1189079549,0.0081914872,0.1270994421,0.1279959939
13.9500000000,0.1255566953,-0.4880536788,0.1190981967,0.0078822419,0.1269804385,0.1255566952
13.9550000000,0.1231154778,-0.4884312382,0.1192825372,0.0075787104,0.1268612477,0.1231154778
13.9600000000,0.1206724035,-0.4887964013,0.1194609609,0.0072809145,0.1267418754,0.1206724035
13.9650000000,0.1182275345,-0.4891491649,0.1196334528,0.0069888750,0.1266223277,0.1182275344
13.9700000000,0.1157809326,-0.4894895266,0.1197999983,0.0067026122,0.1265026105,0.1157809325
13.9750000000,0.1133326599,-0.4898174840,0.1199605838,0.0064221459,0.1263827297,0.1133326598
13.9800000000,0.1108827784,-0.4901330351,0.1201151961,0.0061474953,0.1262626913,0.1108827784
13.9850000000,0.1084313502,-0.4904361783,0.1202638225,0.0058786789,0.1261425013,0.1084313502
13.9900000000,0.1059784373,-0.4907269121,0.1204064511,0.0056157146,0.1260221657,0.1059784373
13.9950000000,0.1035241018,-0.4910052354,0.1205430706,0.0053586198,0.1259016904,0.1035241017
14.0000000000,0.1010684056,-0.4912711476,0.1206736702,0.0051074113,0.1257810816,0.1010684056
14.0050000000,0.0986114110,-0.4915246482,0.1207982399,0.0048621052,0.1256603451,0.0986114109
14.0100000000,0.0961531798,-0.4917657371,0.1209167701,0.0046227170,0.1255394871,0.0961531798
14.0150000000,0.0936937743,-0.4919944144,0.1210292519,0.0043892617,0.1254185136,0.0936937742
14.0200000000,0.0912332564,-0.4922106806,0.1211356771,0.0041617535,0.1252974306,0.0912332563
14.0250000000,0.0887716882,-0.4924145366,0.1212360379,0.0039402063,0.1251762442,0.0887716881
14.0300000000,0.0863091317,-0.4926059834,0.1213303274,0.0037246331,0.1250549606,0.0863091316
14.0350000000,0.0838456490,-0.4927850225,0.1214185392,0.0035150464,0.1249335856,0.0838456490
14.0400000000,0.0813813021,-0.4929516555,0.1215006673,0.0033114582,0.1248121255,0.0813813021
14.0450000000,0.0789161531,-0.4931058846,0.1215767067,0.0031138796,0.1246905863,0.0789161531
14.0500000000,0.0764502640,-0.4932477120,0.1216466527,0.0029223214,0.1245689741,0.0764502639
14.0550000000,0.0739836967,-0.4933771404,0.1217105013,0.0027367937,0.1244472950,0.0739836966
14.0600000000,0.0715165132,-0.4934941729,0.1217682493,0.0025573058,0.1243255552,0.0715165132
14.0650000000,0.0690487756,-0.4935988125,0.1218198939,0.0023838667,0.1242037606,0.0690487756
14.0700000000,0.0665805457,-0.4936910630,0.1218654329,0.0022164845,0.1240819174,0.0665805457
14.0750000000,0.0641118856,-0.4937709283,0.1219048648,0.0020551669,0.1239600317,0.0641118856
14.0800000000,0.0616428571,-0.4938384124,0.1219381888,0.0018999209,0.1238381097,0.0616428571
14.0850000000,0.0591735221,-0.4938935200,0.1219654045,0.0017507529,0.1237161574,0.0591735221
14.0900000000,0.0567039425,-0.4939362558,0.1219865124,0.0016076685,0.1235941809,0.0567039425
14.0950000000,0.0542341802,-0.4939666249,0.1220015133,0.0014706731,0.1234721864,0.0542341801
14.1000000000,0.0517642969,-0.4939846328,0.1220104087,0.0013397712,0.1233501799,0.0517642968
14.1050000000,0.0492943544,-0.4939902852,0.1220132009,0.0012149667,0.1232281676,0.0492943544
