t,x_alpha_0.0001000000,x_alpha_0.1000000000,x_alpha_0.5000000000,x_alpha_1.9500000000
10.0400000000,-0.8162643161,-0.5158562225,-0.0838532359,0.0001599396
10.0450000000,-0.8133698745,-0.5141324709,-0.0837297620,0.0001589459
10.0500000000,-0.8104551002,-0.5123967308,-0.0836045059,0.0001579579
10.0550000000,-0.8075200660,-0.5106490518,-0.0834774749,0.0001569756
10.0600000000,-0.8045648453,-0.5088894833,-0.0833486768,0.0001559989
10.0650000000,-0.8015895121,-0.5071180754,-0.0832181192,0.0001550278
10.0700000000,-0.7985941406,-0.5053348782,-0.0830858098,0.0001540623
10.0750000000,-0.7955788058,-0.5035399422,-0.0829517561,0.0001531023
10.0800000000,-0.7925435831,-0.5017333181,-0.0828159660,0.0001521478
10.0850000000,-0.7894885484,-0.4999150570,-0.0826784471,0.0001511988
10.0900000000,-0.7864137781,-0.4980852100,-0.0825392072,0.0001502552
10.0950000000,-0.7833193489,-0.4962438287,-0.0823982541,0.0001493171
10.1000000000,-0.7802053384,-0.4943909649,-0.0822555955,0.0001483843
10.1050000000,-0.7770718244,-0.4925266706,-0.0821112394,0.0001474569
10.1100000000,-0.7739188852,-0.4906509982,-0.0819651934,0.0001465349
10.1150000000,-0.7707465996,-0.4887640002,-0.0818174655,0.0001456181
10.1200000000,-0.7675550470,-0.4868657295,-0.0816680637,0.0001447066
10.1250000000,-0.7643443071,-0.4849562391,-0.0815169957,0.0001438003
10.1300000000,-0.7611144603,-0.4830355823,-0.0813642695,0.0001428993
10.1350000000,-0.7578655873,-0.4811038128,-0.0812098931,0.0001420034
10.1400000000,-0.7545977693,-0.4791609844,-0.0810538745,0.0001411127
10.1450000000,-0.7513110881,-0.4772071511,-0.0808962216,0.0001402272
10.1500000000,-0.7480056258,-0.4752423673,-0.0807369425,0.0001393467
10.1550000000,-0.7446814650,-0.4732666876,-0.0805760451,0.0001384713
10.1600000000,-0.7413386889,-0.4712801668,-0.0804135377,0.0001376010
10.1650000000,-0.7379773810,-0.4692828600,-0.0802494281,0.0001367357
10.1700000000,-0.7345976254,-0.4672748225,-0.0800837246,0.0001358754
10.1750000000,-0.7311995067,-0.4652561098,-0.0799164353,0.0001350200
10.1800000000,-0.7277831096,-0.4632267778,-0.0797475683,0.0001341696
10.1850000000,-0.7243485198,-0.4611868824,-0.0795771317,0.0001333241
10.1900000000,-0.7208958230,-0.4591364799,-0.0794051337,0.0001324835
10.1950000000,-0.7174251056,-0.4570756269,-0.0792315825,0.0001316477
10.2000000000,-0.7139364543,-0.4550043800,-0.0790564864,0.0001308168
10.2050000000,-0.7104299564,-0.4529227963,-0.0788798535,0.0001299907
10.2100000000,-0.7069056995,-0.4508309328,-0.0787016921,0.0001291694
10.2150000000,-0.7033637718,-0.4487288471,-0.0785220104,0.0001283528
10.2200000000,-0.6998042618,-0.4466165968,-0.0783408169,0.0001275409
10.2250000000,-0.6962272585,-0.4444942398,-0.0781581196,0.0001267338
10.2300000000,-0.6926328514,-0.4423618341,-0.0779739271,0.0001259313
10.2350000000,-0.6890211303,-0.4402194381,-0.0777882475,0.0001251335
10.2400000000,-0.6853921855,-0.4380671103,-0.0776010893,0.0001243403
10.2450000000,-0.6817461078,-0.4359049095,-0.0774124608,0.0001235518
10.2500000000,-0.6780829882,-0.4337328946,-0.0772223704,0.0001227678
10.2550000000,-0.6744029185,-0.4315511249,-0.0770308264,0.0001219883
10.2600000000,-0.6707059906,-0.4293596597,-0.0768378374,0.0001212134
10.2650000000,-0.6669922969,-0.4271585587,-0.0766434117,0.0001204430
10.2700000000,-0.6632619303,-0.4249478817,-0.0764475578,0.0001196770
10.2750000000,-0.6595149841,-0.4227276888,-0.0762502841,0.0001189156
10.2800000000,-0.6557515519,-0.4204980401,-0.0760515990,0.0001181585
10.2850000000,-0.6519717278,-0.4182589962,-0.0758515112,0.0001174058
10.2900000000,-0.6481756063,-0.4160106177,-0.0756500291,0.0001166576
10.2950000000,-0.6443632824,-0.4137529654,-0.0754471611,0.0001159137
10.3000000000,-0.6405348514,-0.4114861005,-0.0752429159,0.0001151741
10.3050000000,-0.6366904090,-0.4092100842,-0.0750373019,0.0001144388
10.3100000000,-0.6328300512,-0.4069249779,-0.0748303277,0.0001137079
10.3150000000,-0.6289538747,-0.4046308433,-0.0746220019,0.0001129811
10.3200000000,-0.6250619762,-0.4023277423,-0.0744123330,0.0001122587
10.3250000000,-0.6211544533,-0.4000157369,-0.0742013297,0.0001115404
10.3300000000,-0.6172314034,-0.3976948894,-0.0739890005,0.0001108263
10.3350000000,-0.6132929248,-0.3953652621,-0.0737753541,0.0001101165
10.3400000000,-0.6093391158,-0.3930269176,-0.0735603990,0.0001094107
10.3450000000,-0.6053700754,-0.3906799189,-0.0733441440,0.0001087091
10.3500000000,-0.6013859028,-0.3883243288,-0.0731265975,0.0001080116
10.3550000000,-0.5973866975,-0.3859602106,-0.0729077684,0.0001073181
10.3600000000,-0.5933725596,-0.3835876276,-0.0726876653,0.0001066288
10.3650000000,-0.5893435894,-0.3812066433,-0.0724662969,0.0001059434
10.3700000000,-0.5852998877,-0.3788173214,-0.0722436717,0.0001052621
10.3750000000,-0.5812415555,-0.3764197258,-0.0720197986,0.0001045848
10.3800000000,-0.5771686944,-0.3740139206,-0.0717946863,0.0001039114
10.3850000000,-0.5730814061,-0.3715999700,-0.0715683434,0.0001032420
10.3900000000,-0.5689797929,-0.3691779385,-0.0713407787,0.0001025765
10.3950000000,-0.5648639572,-0.3667478905,-0.0711120009,0.0001019149
10.4000000000,-0.5607340021,-0.3643098909,-0.0708820187,0.0001012572
10.4050000000,-0.5565900306,-0.3618640045,-0.0706508410,0.0001006034
10.4100000000,-0.5524321466,-0.3594102964,-0.0704184764,0.0000999534
10.4150000000,-0.5482604538,-0.3569488319,-0.0701849337,0.0000993072
10.4200000000,-0.5440750567,-0.3544796763,-0.0699502218,0.0000986648
10.4250000000,-0.5398760598,-0.3520028952,-0.0697143493,0.0000980262
10.4300000000,-0.5356635681,-0.3495185544,-0.0694773251,0.0000973914
10.4350000000,-0.5314376870,-0.3470267197,-0.0692391579,0.0000967603
10.4400000000,-0.5271985221,-0.3445274571,-0.0689998566,0.0000961329
10.4450000000,-0.5229461794,-0.3420208328,-0.0687594300,0.0000955092
10.4500000000,-0.5186807651,-0.3395069131,-0.0685178869,0.0000948892
10.4550000000,-0.5144023860,-0.3369857645,-0.0682752360,0.0000942728
10.4600000000,-0.5101111491,-0.3344574537,-0.0680314863,0.0000936601
10.4650000000,-0.5058071615,-0.3319220474,-0.0677866465,0.0000930509
10.4700000000,-0.5014905309,-0.3293796125,-0.0675407255,0.0000924454
10.4750000000,-0.4971613653,-0.3268302161,-0.0672937322,0.0000918435
10.4800000000,-0.4928197728,-0.3242739254,-0.0670456753,0.0000912451
10.4850000000,-0.4884658620,-0.3217108077,-0.0667965638,0.0000906502
10.4900000000,-0.4840997418,-0.3191409305,-0.0665464064,0.0000900589
10.4950000000,-0.4797215213,-0.3165643614,-0.0662952121,0.0000894711
10.5000000000,-0.4753313099,-0.3139811681,-0.0660429896,0.0000888867
10.5050000000,-0.4709292175,-0.3113914186,-0.0657897479,0.0000883058
10.5100000000,-0.4665153541,-0.3087951808,-0.0655354959,0.0000877283
10.5150000000,-0.4620898301,-0.3061925229,-0.0652802423,0.0000871543
10.5200000000,-0.4576527560,-0.3035835131,-0.0650239961,0.0000865837
10.5250000000,-0.4532042429,-0.3009682197,-0.0647667662,0.0000860164
10.5300000000,-0.4487444020,-0.2983467114,-0.0645085613,0.0000854525
10.5350000000,-0.4442733446,-0.2957190568,-0.0642493905,0.0000848920
10.5400000000,-0.4397911827,-0.2930853245,-0.0639892626,0.0000843347
10.5450000000,-0.4352980283,-0.2904455835,-0.0637281865,0.0000837808
10.5500000000,-0.4307939937,-0.2877999027,-0.0634661710,0.0000832302
10.5550000000,-0.4262791915,-0.2851483512,-0.0632032251,0.0000826828
10.5600000000,-0.4217537347,-0.2824909983,-0.0629393576,0.0000821387
10.5650000000,-0.4172177363,-0.2798279132,-0.0626745775,0.0000815979
10.5700000000,-0.4126713097,-0.2771591654,-0.0624088935,0.0000810602
10.5750000000,-0.4081145686,-0.2744848243,-0.0621423147,0.0000805258
10.5800000000,-0.4035476270,-0.2718049598,-0.0618748499,0.0000799945
10.5850000000,-0.3989705990,-0.2691196414,-0.0616065080,0.0000794664
10.5900000000,-0.3943835990,-0.2664289391,-0.0613372978,0.0000789415
10.5950000000,-0.3897867418,-0.2637329227,-0.0610672283,0.0000784196
10.6000000000,-0.3851801422,-0.2610316623,-0.0607963084,0.0000779009
10.6050000000,-0.3805639155,-0.2583252281,-0.0605245470,0.0000773853
10.6100000000,-0.3759381770,-0.2556136903,-0.0602519528,0.0000768728
10.6150000000,-0.3713030423,-0.2528971191,-0.0599785349,0.0000763633
10.6200000000,-0.3666586274,-0.2501755851,-0.0597043021,0.0000758569
10.6250000000,-0.3620050484,-0.2474491587,-0.0594292633,0.0000753535
10.6300000000,-0.3573424217,-0.2447179104,-0.0591534273,0.0000748531
10.6350000000,-0.3526708637,-0.2419819111,-0.0588768031,0.0000743557
10.6400000000,-0.3479904913,-0.2392412314,-0.0585993995,0.0000738612
10.6450000000,-0.3433014215,-0.2364959422,-0.0583212254,0.0000733698
10.6500000000,-0.3386037715,-0.2337461143,-0.0580422896,0.0000728812
10.6550000000,-0.3338976588,-0.2309918189,-0.0577626011,0.0000723956
10.6600000000,-0.3291832010,-0.2282331269,-0.0574821687,0.0000719129
10.6650000000,-0.3244605160,-0.2254701095,-0.0572010012,0.0000714332
10.6700000000,-0.3197297219,-0.2227028380,-0.0569191075,0.0000709562
10.6750000000,-0.3149909370,-0.2199313835,-0.0566364965,0.0000704822
10.6800000000,-0.3102442796,-0.2171558176,-0.0563531770,0.0000700110
10.6850000000,-0.3054898685,-0.2143762116,-0.0560691578,0.0000695426
10.6900000000,-0.3007278226,-0.2115926369,-0.0557844478,0.0000690770
10.6950000000,-0.2959582609,-0.2088051653,-0.0554990558,0.0000686143
10.7000000000,-0.2911813026,-0.2060138682,-0.0552129907,0.0000681543
10.7050000000,-0.2863970672,-0.2032188173,-0.0549262613,0.0000676971
10.7100000000,-0.2816056743,-0.2004200845,-0.0546388763,0.0000672426
10.7150000000,-0.2768072437,-0.1976177414,-0.0543508447,0.0000667909
10.7200000000,-0.2720018953,-0.1948118599,-0.0540621751,0.0000663419
10.7250000000,-0.2671897492,-0.1920025120,-0.0537728765,0.0000658956
10.7300000000,-0.2623709259,-0.1891897695,-0.0534829575,0.0000654520
10.7350000000,-0.2575455457,-0.1863737045,-0.0531924271,0.0000650110
10.7400000000,-0.2527137292,-0.1835543890,-0.0529012939,0.0000645728
10.7450000000,-0.2478755974,-0.1807318951,-0.0526095668,0.0000641371
10.7500000000,-0.2430312711,-0.1779062950,-0.0523172545,0.0000637042
10.7550000000,-0.2381808715,-0.1750776607,-0.0520243658,0.0000632738
10.7600000000,-0.2333245198,-0.1722460646,-0.0517309093,0.0000628460
10.7650000000,-0.2284623374,-0.1694115789,-0.0514368940,0.0000624208
10.7700000000,-0.2235944459,-0.1665742758,-0.0511423285,0.0000619982
10.7750000000,-0.2187209670,-0.1637342277,-0.0508472215,0.0000615781
10.7800000000,-0.2138420225,-0.1608915070,-0.0505515817,0.0000611606
10.7850000000,-0.2089577344,-0.1580461860,-0.0502554179,0.0000607456
10.7900000000,-0.2040682248,-0.1551983371,-0.0499587388,0.0000603332
10.7950000000,-0.1991736160,-0.1523480328,-0.0496615531,0.0000599232
10.8000000000,-0.1942740303,-0.1494953456,-0.0493638694,0.0000595157
10.8050000000,-0.1893695902,-0.1466403480,-0.0490656964,0.0000591107
10.8100000000,-0.1844604183,-0.1437831123,-0.0487670429,0.0000587082
10.8150000000,-0.1795466374,-0.1409237113,-0.0484679173,0.0000583081
10.8200000000,-0.1746283702,-0.1380622174,-0.0481683285,0.0000579104
10.8250000000,-0.1697057399,-0.1351987032,-0.0478682850,0.0000575151
10.8300000000,-0.1647788693,-0.1323332413,-0.0475677955,0.0000571223
10.8350000000,-0.1598478818,-0.1294659043,-0.0472668686,0.0000567318
10.8400000000,-0.1549129006,-0.1265967648,-0.0469655128,0.0000563437
10.8450000000,-0.1499740490,-0.1237258953,-0.0466637368,0.0000559580
10.8500000000,-0.1450314505,-0.1208533686,-0.0463615492,0.0000555746
10.8550000000,-0.1400852287,-0.1179792572,-0.0460589585,0.0000551936
10.8600000000,-0.1351355073,-0.1151036337,-0.0457559733,0.0000548149
10.8650000000,-0.1301824100,-0.1122265708,-0.0454526022,0.0000544385
10.8700000000,-0.1252260605,-0.1093481412,-0.0451488536,0.0000540644
10.8750000000,-0.1202665830,-0.1064684174,-0.0448447362,0.0000536926
10.8800000000,-0.1153041012,-0.1035874720,-0.0445402584,0.0000533230
10.8850000000,-0.1103387393,-0.1007053777,-0.0442354287,0.0000529558
10.8900000000,-0.1053706215,-0.0978222071,-0.0439302557,0.0000525907
10.8950000000,-0.1003998719,-0.0949380328,-0.0436247477,0.0000522279
10.9000000000,-0.0954266148,-0.0920529274,-0.0433189133,0.0000518673
10.9050000000,-0.0904509745,-0.0891669634,-0.0430127609,0.0000515089
10.9100000000,-0.0854730754,-0.0862802135,-0.0427062990,0.0000511528
10.9150000000,-0.0804930420,-0.0833927500,-0.0423995359,0.0000507988
10.9200000000,-0.0755109987,-0.0805046457,-0.0420924802,0.0000504469
10.9250000000,-0.0705270702,-0.0776159729,-0.0417851401,0.0000500973
10.9300000000,-0.0655413810,-0.0747268043,-0.0414775241,0.0000497498
10.9350000000,-0.0605540557,-0.0718372121,-0.0411696405,0.0000494044
10.9400000000,-0.0555652191,-0.0689472689,-0.0408614977,0.0000490611
10.9450000000,-0.0505749959,-0.0660570470,-0.0405531041,0.0000487199
10.9500000000,-0.0455835108,-0.0631666189,-0.0402444679,0.0000483809
10.9550000000,-0.0405908886,-0.0602760569,-0.0399355975,0.0000480439
10.9600000000,-0.0355972541,-0.0573854333,-0.0396265011,0.0000477090
10.9650000000,-0.0306027322,-0.0544948203,-0.0393171871,0.0000473762
10.9700000000,-0.0256074477,-0.0516042903,-0.0390076638,0.0000470454
10.9750000000,-0.0206115256,-0.0487139154,-0.0386979393,0.0000467167
10.9800000000,-0.0156150906,-0.0458237678,-0.0383880219,0.0000463899
10.9850000000,-0.0106182678,-0.0429339195,-0.0380779198,0.0000460652
10.9900000000,-0.0056211820,-0.0400444428,-0.0377676413,0.0000457425
10.9950000000,-0.0006239582,-0.0371554096,-0.0374571945,0.0000454218
11.0000000000,0.0043732787,-0.0342668919,-0.0371465875,0.0000451031
11.0050000000,0.0093704038,-0.0313789616,-0.0368358286,0.0000447864
11.0100000000,0.0143672921,-0.0284916907,-0.0365249259,0.0000444716
11.0150000000,0.0193638188,-0.0256051509,-0.0362138875,0.0000441587
11.0200000000,0.0243598588,-0.0227194141,-0.0359027216,0.0000438478
11.0250000000,0.0293552874,-0.0198345519,-0.0355914361,0.0000435388
11.0300000000,0.0343499796,-0.0169506361,-0.0352800392,0.0000432318
11.0350000000,0.0393438105,-0.0140677382,-0.0349685389,0.0000429266
11.0400000000,0.0443366554,-0.0111859298,-0.0346569432,0.0000426233
11.0450000000,0.0493283893,-0.0083052823,-0.0343452603,0.0000423220
11.0500000000,0.0543188875,-0.0054258672,-0.0340334980,0.0000420224
11.0550000000,0.0593080253,-0.0025477559,-0.0337216643,0.0000417248
11.0600000000,0.0642956779,0.0003289804,-0.0334097673,0.0000414290
11.0650000000,0.0692817206,0.0032042705,-0.0330978149,0.0000411350
11.0700000000,0.0742660287,0.0060780432,-0.0327858150,0.0000408429
11.0750000000,0.0792484778,0.0089502275,-0.0324737754,0.0000405525
11.0800000000,0.0842289431,0.0118207523,-0.0321617042,0.0000402640
11.0850000000,0.0892073002,0.0146895468,-0.0318496091,0.0000399773
11.0900000000,0.0941834247,0.0175565401,-0.0315374981,0.0000396924
11.0950000000,0.0991571921,0.0204216614,-0.0312253789,0.0000394092
11.1000000000,0.1041284780,0.0232848402,-0.0309132594,0.0000391279
11.1050000000,0.1090971583,0.0261460057,-0.0306011473,0.0000388482
11.1100000000,0.1140631087,0.0290050876,-0.0302890505,0.0000385704
11.1150000000,0.1190262050,0.0318620153,-0.0299769766,0.0000382942
11.1200000000,0.1239863232,0.0347167185,-0.0296649335,0.0000380198
11.1250000000,0.1289433393,0.0375691271,-0.0293529288,0.0000377471
11.1300000000,0.1338971293,0.0404191708,-0.0290409702,0.0000374761
11.1350000000,0.1388475694,0.0432667796,-0.0287290655,0.0000372068
11.1400000000,0.1437945358,0.0461118836,-0.0284172222,0.0000369392
11.1450000000,0.1487379050,0.0489544128,-0.0281054480,0.0000366733
11.1500000000,0.1536775532,0.0517942977,-0.0277937505,0.0000364090
11.1550000000,0.1586133570,0.0546314683,-0.0274821373,0.0000361464
11.1600000000,0.1635451930,0.0574658554,-0.0271706160,0.0000358854
11.1650000000,0.1684729379,0.0602973893,-0.0268591941,0.0000356261
11.1700000000,0.1733964686,0.0631260007,-0.0265478791,0.0000353684
11.1750000000,0.1783156619,0.0659516204,-0.0262366786,0.0000351124
11.1800000000,0.1832303949,0.0687741793,-0.0259256000,0.0000348579
11.1850000000,0.1881405446,0.0715936084,-0.0256146508,0.0000346051
11.1900000000,0.1930459884,0.0744098386,-0.0253038385,0.0000343538
11.1950000000,0.1979466036,0.0772228014,-0.0249931704,0.0000341041
11.2000000000,0.2028422677,0.0800324279,-0.0246826539,0.0000338560
11.2050000000,0.2077328583,0.0828386497,-0.0243722965,0.0000336095
11.2100000000,0.2126182531,0.0856413983,-0.0240621054,0.0000333645
11.2150000000,0.2174983301,0.0884406053,-0.0237520881,0.0000331211
11.2200000000,0.2223729672,0.0912362027,-0.0234422518,0.0000328792
11.2250000000,0.2272420425,0.0940281222,-0.0231326038,0.0000326388
11.2300000000,0.2321054344,0.0968162961,-0.0228231513,0.0000323999
11.2350000000,0.2369630212,0.0996006564,-0.0225139017,0.0000321626
11.2400000000,0.2418146815,0.1023811354,-0.0222048620,0.0000319268
11.2450000000,0.2466602940,0.1051576657,-0.0218960396,0.0000316924
11.2500000000,0.2514997376,0.1079301798,-0.0215874415,0.0000314596
11.2550000000,0.2563328913,0.1106986105,-0.0212790750,0.0000312282
11.2600000000,0.2611596343,0.1134628905,-0.0209709471,0.0000309983
11.2650000000,0.2659798459,0.1162229528,-0.0206630650,0.0000307698
11.2700000000,0.2707934056,0.1189787306,-0.0203554356,0.0000305428
11.2750000000,0.2756001931,0.1217301571,-0.0200480661,0.0000303173
11.2800000000,0.2804000882,0.1244771658,-0.0197409636,0.0000300931
11.2850000000,0.2851929709,0.1272196902,-0.0194341349,0.0000298704
11.2900000000,0.2899787214,0.1299576640,-0.0191275870,0.0000296492
11.2950000000,0.2947572201,0.1326910210,-0.0188213270,0.0000294293
11.3000000000,0.2995283474,0.1354196952,-0.0185153618,0.0000292108
11.3050000000,0.3042919842,0.1381436208,-0.0182096982,0.0000289937
11.3100000000,0.3090480113,0.1408627320,-0.0179043431,0.0000287780
11.3150000000,0.3137963099,0.1435769634,-0.0175993034,0.0000285637
11.3200000000,0.3185367612,0.1462862494,-0.0172945859,0.0000283508
11.3250000000,0.3232692467,0.1489905250,-0.0169901975,0.0000281392
11.3300000000,0.3279936482,0.1516897248,-0.0166861448,0.0000279290
11.3350000000,0.3327098474,0.1543837842,-0.0163824347,0.0000277201
11.3400000000,0.3374177266,0.1570726382,-0.0160790739,0.0000275125
11.3450000000,0.3421171680,0.1597562223,-0.0157760690,0.0000273063
11.3500000000,0.3468080541,0.1624344721,-0.0154734268,0.0000271014
11.3550000000,0.3514902678,0.1651073232,-0.0151711540,0.0000268978
11.3600000000,0.3561636918,0.1677747116,-0.0148692570,0.0000266955
11.3650000000,0.3608282094,0.1704365733,-0.0145677426,0.0000264946
11.3700000000,0.3654837040,0.1730928446,-0.0142666173,0.0000262949
11.3750000000,0.3701300592,0.1757434619,-0.0139658876,0.0000260965
11.3800000000,0.3747671589,0.1783883616,-0.0136655602,0.0000258993
11.3850000000,0.3793948871,0.1810274807,-0.0133656413,0.0000257035
11.3900000000,0.3840131281,0.1836607560,-0.0130661377,0.0000255089
11.3950000000,0.3886217665,0.1862881247,-0.0127670556,0.0000253155
11.4000000000,0.3932206871,0.1889095239,-0.0124684015,0.0000251234
11.4050000000,0.3978097749,0.1915248913,-0.0121701818,0.0000249325
11.4100000000,0.4023889151,0.1941341643,-0.0118724028,0.0000247429
11.4150000000,0.4069579934,0.1967372810,-0.0115750709,0.0000245545
11.4200000000,0.4115168955,0.1993341792,-0.0112781924,0.0000243673
11.4250000000,0.4160655074,0.2019247971,-0.0109817736,0.0000241813
11.4300000000,0.4206037154,0.2045090733,-0.0106858206,0.0000239966
11.4350000000,0.4251314060,0.2070869462,-0.0103903399,0.0000238130
11.4400000000,0.4296484662,0.2096583546,-0.0100953374,0.0000236306
11.4450000000,0.4341547829,0.2122232375,-0.0098008195,0.0000234494
11.4500000000,0.4386502435,0.2147815340,-0.0095067923,0.0000232693
11.4550000000,0.4431347356,0.2173331835,-0.0092132618,0.0000230905
11.4600000000,0.4476081471,0.2198781255,-0.0089202342,0.0000229128
11.4650000000,0.4520703663,0.2224162998,-0.0086277155,0.0000227362
11.4700000000,0.4565212814,0.2249476464,-0.0083357118,0.0000225608
11.4750000000,0.4609607814,0.2274721053,-0.0080442291,0.0000223865
11.4800000000,0.4653887551,0.2299896169,-0.0077532733,0.0000222134
11.4850000000,0.4698050919,0.2325001218,-0.0074628504,0.0000220414
11.4900000000,0.4742096814,0.2350035607,-0.0071729663,0.0000218705
11.4950000000,0.4786024135,0.2374998747,-0.0068836269,0.0000217008
11.5000000000,0.4829831783,0.2399890047,-0.0065948380,0.0000215321
11.5050000000,0.4873518664,0.2424708923,-0.0063066056,0.0000213645
