t,x,v,Ekin,Epot,Etot
41.9000000000,-0.4894865322,0.8720108570,0.3802014674,0.1197985326,0.5000000000
41.9050000000,-0.4851203775,0.8744473794,0.3823291097,0.1176708903,0.5000000000
41.9100000000,-0.4807420949,0.8768620406,0.3844435191,0.1155564809,0.5000000000
41.9150000000,-0.4763517937,0.8792547803,0.3865444843,0.1134555157,0.5000000000
41.9200000000,-0.4719495837,0.8816255387,0.3886317952,0.1113682048,0.5000000000
41.9250000000,-0.4675355750,0.8839742565,0.3907052431,0.1092947569,0.5000000000
41.9300000000,-0.4631098780,0.8863008750,0.3927646205,0.1072353795,0.5000000000
41.9350000000,-0.4586726032,0.8886053360,0.3948097215,0.1051902785,0.5000000000
41.9400000000,-0.4542238616,0.8908875819,0.3968403418,0.1031596582,0.5000000000
41.9450000000,-0.4497637645,0.8931475556,0.3988562781,0.1011437219,0.5000000000
41.9500000000,-0.4452924233,0.8953852008,0.4008573289,0.0991426711,0.5000000000
41.9550000000,-0.4408099498,0.8976004613,0.4028432941,0.0971567059,0.5000000000
41.9600000000,-0.4363164561,0.8997932819,0.4048139751,0.0951860249,0.5000000000
41.9650000000,-0.4318120545,0.9019636077,0.4067691748,0.0932308252,0.5000000000
41.9700000000,-0.4272968576,0.9041113845,0.4087086978,0.0912913022,0.5000000000
41.9750000000,-0.4227709783,0.9062365585,0.4106323500,0.0893676500,0.5000000000
41.9800000000,-0.4182345297,0.9083390766,0.4125399391,0.0874600609,0.5000000000
41.9850000000,-0.4136876254,0.9104188863,0.4144312743,0.0855687257,0.5000000000
41.9900000000,-0.4091303788,0.9124759356,0.4163061666,0.0836938334,0.5000000000
41.9950000000,-0.4045629040,0.9145101731,0.4181644283,0.0818355717,0.5000000000
42.0000000000,-0.3999853152,0.9165215478,0.4200058738,0.0799941262,0.5000000000
42.0050000000,-0.3953977267,0.9185100096,0.4218303188,0.0781696812,0.5000000000
42.0100000000,-0.3908002534,0.9204755086,0.4236375810,0.0763624190,0.5000000000
42.0150000000,-0.3861930100,0.9224179958,0.4254274795,0.0745725205,0.5000000000
42.0200000000,-0.3815761118,0.9243374226,0.4271998354,0.0728001646,0.5000000000
42.0250000000,-0.3769496743,0.9262337410,0.4289544715,0.0710455285,0.5000000000
42.0300000000,-0.3723138130,0.9281069037,0.4306912123,0.0693087877,0.5000000000
42.0350000000,-0.3676686439,0.9299568637,0.4324098841,0.0675901159,0.5000000000
42.0400000000,-0.3630142831,0.9317835748,0.4341103151,0.0658896849,0.5000000000
42.0450000000,-0.3583508470,0.9335869914,0.4357923352,0.0642076648,0.5000000000
42.0500000000,-0.3536784521,0.9353670683,0.4374557763,0.0625442237,0.5000000000
42.0550000000,-0.3489972153,0.9371237612,0.4391004719,0.0608995281,0.5000000000
42.0600000000,-0.3443072536,0.9388570259,0.4407262576,0.0592737424,0.5000000000
42.0650000000,-0.3396086842,0.9405668193,0.4423329708,0.0576670292,0.5000000000
42.0700000000,-0.3349016246,0.9422530986,0.4439204509,0.0560795491,0.5000000000
42.0750000000,-0.3301861924,0.9439158216,0.4454885392,0.0545114608,0.5000000000
42.0800000000,-0.3254625057,0.9455549468,0.4470370787,0.0529629213,0.5000000000
42.0850000000,-0.3207306824,0.9471704331,0.4485659147,0.0514340853,0.5000000000
42.0900000000,-0.3159908408,0.9487622403,0.4500748943,0.0499251057,0.5000000000
42.0950000000,-0.3112430995,0.9503303284,0.4515638665,0.0484361335,0.5000000000
42.1000000000,-0.3064875771,0.9518746583,0.4530326825,0.0469673175,0.5000000000
42.1050000000,-0.3017243926,0.9533951914,0.4544811955,0.0455188045,0.5000000000
42.1100000000,-0.2969536649,0.9548918896,0.4559092604,0.0440907396,0.5000000000
42.1150000000,-0.2921755135,0.9563647156,0.4573167347,0.0426832653,0.5000000000
42.1200000000,-0.2873900576,0.9578136326,0.4587034774,0.0412965226,0.5000000000
42.1250000000,-0.2825974170,0.9592386042,0.4600693499,0.0399306501,0.5000000000
42.1300000000,-0.2777977115,0.9606395950,0.4614142157,0.0385857843,0.5000000000
42.1350000000,-0.2729910611,0.9620165698,0.4627379403,0.0372620597,0.5000000000
42.1400000000,-0.2681775859,0.9633694942,0.4640403912,0.0359596088,0.5000000000
42.1450000000,-0.2633574063,0.9646983345,0.4653214383,0.0346785617,0.5000000000
42.1500000000,-0.2585306428,0.9660030573,0.4665809534,0.0334190466,0.5000000000
42.1550000000,-0.2536974160,0.9672836301,0.4678188106,0.0321811894,0.5000000000
42.1600000000,-0.2488578468,0.9685400209,0.4690348860,0.0309651140,0.5000000000
42.1650000000,-0.2440120561,0.9697721982,0.4702290582,0.0297709418,0.5000000000
42.1700000000,-0.2391601652,0.9709801313,0.4714012077,0.0285987923,0.5000000000
42.1750000000,-0.2343022953,0.9721637899,0.4725512172,0.0274487828,0.5000000000
42.1800000000,-0.2294385678,0.9733231445,0.4736789718,0.0263210282,0.5000000000
42.1850000000,-0.2245691044,0.9744581660,0.4747843587,0.0252156413,0.5000000000
42.1900000000,-0.2196940268,0.9755688262,0.4758672673,0.0241327327,0.5000000000
42.1950000000,-0.2148134568,0.9766550971,0.4769275894,0.0230724106,0.5000000000
42.2000000000,-0.2099275165,0.9777169518,0.4779652189,0.0220347811,0.5000000000
42.2050000000,-0.2050363280,0.9787543636,0.4789800521,0.0210199479,0.5000000000
42.2100000000,-0.2001400136,0.9797673065,0.4799719875,0.0200280125,0.5000000000
42.2150000000,-0.1952386958,0.9807557554,0.4809409258,0.0190590742,0.5000000000
42.2200000000,-0.1903324969,0.9817196854,0.4818867703,0.0181132297,0.5000000000
42.2250000000,-0.1854215398,0.9826590724,0.4828094263,0.0171905737,0.5000000000
42.2300000000,-0.1805059472,0.9835738930,0.4837088015,0.0162911985,0.5000000000
42.2350000000,-0.1755858419,0.9844641244,0.4845848061,0.0154151939,0.5000000000
42.2400000000,-0.1706613469,0.9853297441,0.4854373523,0.0145626477,0.5000000000
42.2450000000,-0.1657325855,0.9861707307,0.4862663551,0.0137336449,0.5000000000
42.2500000000,-0.1607996807,0.9869870631,0.4870717313,0.0129282687,0.5000000000
42.2550000000,-0.1558627560,0.9877787208,0.4878534006,0.0121465993,0.5000000000
42.2600000000,-0.1509219347,0.9885456841,0.4886112848,0.0113887152,0.5000000000
42.2650000000,-0.1459773403,0.9892879339,0.4893453081,0.0106546919,0.5000000000
42.2700000000,-0.1410290965,0.9900054515,0.4900553970,0.0099446030,0.5000000000
42.2750000000,-0.1360773271,0.9906982190,0.4907414805,0.0092585195,0.5000000000
42.2800000000,-0.1311221556,0.9913662191,0.4914034901,0.0085965098,0.5000000000
42.2850000000,-0.1261637062,0.9920094351,0.4920413596,0.0079586404,0.5000000000
42.2900000000,-0.1212021026,0.9926278509,0.4926550252,0.0073449748,0.5000000000
42.2950000000,-0.1162374690,0.9932214510,0.4932444254,0.0067555746,0.5000000000
42.3000000000,-0.1112699295,0.9937902207,0.4938095014,0.0061904986,0.5000000000
42.3050000000,-0.1062996082,0.9943341457,0.4943501966,0.0056498034,0.5000000000
42.3100000000,-0.1013266295,0.9948532124,0.4948664571,0.0051335429,0.5000000000
42.3150000000,-0.0963511175,0.9953474078,0.4953582311,0.0046417689,0.5000000000
42.3200000000,-0.0913731969,0.9958167195,0.4958254694,0.0041745306,0.5000000000
42.3250000000,-0.0863929918,0.9962611359,0.4962681255,0.0037318745,0.5000000000
42.3300000000,-0.0814106270,0.9966806458,0.4966861549,0.0033138451,0.5000000000
42.3350000000,-0.0764262269,0.9970752388,0.4970795159,0.0029204841,0.5000000000
42.3400000000,-0.0714399162,0.9974449049,0.4974481692,0.0025518308,0.5000000000
42.3450000000,-0.0664518194,0.9977896350,0.4977920778,0.0022079222,0.5000000000
42.3500000000,-0.0614620614,0.9981094204,0.4981112075,0.0018887925,0.5000000000
42.3550000000,-0.0564707668,0.9984042530,0.4984055262,0.0015944738,0.5000000000
42.3600000000,-0.0514780605,0.9986741257,0.4986750046,0.0013249954,0.5000000000
42.3650000000,-0.0464840672,0.9989190315,0.4989196157,0.0010803843,0.5000000000
42.3700000000,-0.0414889118,0.9991389644,0.4991393351,0.0008606649,0.5000000000
42.3750000000,-0.0364927192,0.9993339189,0.4993341407,0.0006658593,0.5000000000
42.3800000000,-0.0314956142,0.9995038901,0.4995040131,0.0004959869,0.5000000000
42.3850000000,-0.0264977219,0.9996488737,0.4996489354,0.0003510646,0.5000000000
42.3900000000,-0.0214991671,0.9997688662,0.4997688929,0.0002311071,0.5000000000
42.3950000000,-0.0165000749,0.9998638645,0.4998638738,0.0001361262,0.5000000000
42.4000000000,-0.0115005702,0.9999338663,0.4999338684,0.0000661316,0.5000000000
42.4050000000,-0.0065007779,0.9999788697,0.4999788699,0.0000211301,0.5000000000
42.4100000000,-0.0015008231,0.9999988738,0.4999988738,0.0000011262,0.5000000000
42.4150000000,0.0034991692,0.9999938779,0.4999938779,0.0000061221,0.5000000000
42.4200000000,0.0084990740,0.9999638822,0.4999638829,0.0000361171,0.5000000000
42.4250000000,0.0134987663,0.9999088875,0.4999088917,0.0000911083,0.5000000000
42.4300000000,0.0184981212,0.9998288951,0.4998289098,0.0001710902,0.5000000000
42.4350000000,0.0234970136,0.9997239071,0.4997239452,0.0002760548,0.5000000000
42.4400000000,0.0284953186,0.9995939260,0.4995940084,0.0004059916,0.5000000000
42.4450000000,0.0334929112,0.9994389551,0.4994391124,0.0005608876,0.5000000000
42.4500000000,0.0384896665,0.9992589982,0.4992592728,0.0007407272,0.5000000000
42.4550000000,0.0434854596,0.9990540600,0.4990545074,0.0009454926,0.5000000000
42.4600000000,0.0484801655,0.9988241455,0.4988248368,0.0011751632,0.5000000000
42.4650000000,0.0534736594,0.9985692604,0.4985702839,0.0014297161,0.5000000000
42.4700000000,0.0584658165,0.9982894111,0.4982908741,0.0017091258,0.5000000000
42.4750000000,0.0634565119,0.9979846046,0.4979866355,0.0020133645,0.5000000000
42.4800000000,0.0684456210,0.9976548486,0.4976575985,0.0023424015,0.5000000000
42.4850000000,0.0734330189,0.9973001513,0.4973037959,0.0026962041,0.5000000000
42.4900000000,0.0784185809,0.9969205215,0.4969252631,0.0030747369,0.5000000000
42.4950000000,0.0834021825,0.9965159687,0.4965220380,0.0034779620,0.5000000000
42.5000000000,0.0883836991,0.9960865031,0.4960941609,0.0039058391,0.5000000000
42.5050000000,0.0933630061,0.9956321354,0.4956416745,0.0043583254,0.5000000000
42.5100000000,0.0983399790,0.9951528770,0.4951646243,0.0048353757,0.5000000000
42.5150000000,0.1033144934,0.9946487397,0.4946630577,0.0053369423,0.5000000000
42.5200000000,0.1082864249,0.9941197363,0.4941370251,0.0058629749,0.5000000000
42.5250000000,0.1132556493,0.9935658800,0.4935865789,0.0064134210,0.5000000000
42.5300000000,0.1182220423,0.9929871846,0.4930117744,0.0069882256,0.5000000000
42.5350000000,0.1231854798,0.9923836645,0.4924126688,0.0075873312,0.5000000000
42.5400000000,0.1281458376,0.9917553349,0.4917893222,0.0082106778,0.5000000000
42.5450000000,0.1331029918,0.9911022115,0.4911417968,0.0088582032,0.5000000000
42.5500000000,0.1380568184,0.9904243105,0.4904701574,0.0095298426,0.5000000000
42.5550000000,0.1430071936,0.9897216490,0.4897744713,0.0102255287,0.5000000000
42.5600000000,0.1479539937,0.9889942446,0.4890548079,0.0109451921,0.5000000000
42.5650000000,0.1528970949,0.9882421153,0.4883112392,0.0116887608,0.5000000000
42.5700000000,0.1578363737,0.9874652800,0.4875438396,0.0124561604,0.5000000000
42.5750000000,0.1627717065,0.9866637581,0.4867526858,0.0132473142,0.5000000000
42.5800000000,0.1677029701,0.9858375697,0.4859378569,0.0140621431,0.5000000000
42.5850000000,0.1726300411,0.9849867354,0.4850994344,0.0149005656,0.5000000000
42.5900000000,0.1775527964,0.9841112765,0.4842375022,0.0157624978,0.5000000000
42.5950000000,0.1824711129,0.9832112148,0.4833521465,0.0166478535,0.5000000000
42.6000000000,0.1873848676,0.9822865729,0.4824434557,0.0175565443,0.5000000000
42.6050000000,0.1922939377,0.9813373740,0.4815115208,0.0184884792,0.5000000000
42.6100000000,0.1971982005,0.9803636416,0.4805564349,0.0194435651,0.5000000000
42.6150000000,0.2020975333,0.9793654002,0.4795782935,0.0204217065,0.5000000000
42.6200000000,0.2069918137,0.9783426747,0.4785771945,0.0214228055,0.5000000000
42.6250000000,0.2118809193,0.9772954907,0.4775532380,0.0224467620,0.5000000000
42.6300000000,0.2167647278,0.9762238743,0.4765065264,0.0234934736,0.5000000000
42.6350000000,0.2216431173,0.9751278524,0.4754371643,0.0245628357,0.5000000000
42.6400000000,0.2265159657,0.9740074524,0.4743452586,0.0256547414,0.5000000000
42.6450000000,0.2313831513,0.9728627022,0.4732309187,0.0267690813,0.5000000000
42.6500000000,0.2362445522,0.9716936305,0.4720942558,0.0279057442,0.5000000000
42.6550000000,0.2411000471,0.9705002665,0.4709353836,0.0290646164,0.5000000000
42.6600000000,0.2459495145,0.9692826401,0.4697544182,0.0302455818,0.5000000000
42.6650000000,0.2507928331,0.9680407816,0.4685514774,0.0314485226,0.5000000000
42.6700000000,0.2556298819,0.9667747222,0.4673266817,0.0326733183,0.5000000000
42.6750000000,0.2604605400,0.9654844934,0.4660801535,0.0339198465,0.5000000000
42.6800000000,0.2652846866,0.9641701276,0.4648120175,0.0351879825,0.5000000000
42.6850000000,0.2701022011,0.9628316576,0.4635224005,0.0364775995,0.5000000000
42.6900000000,0.2749129631,0.9614691169,0.4622114314,0.0377885686,0.5000000000
42.6950000000,0.2797168522,0.9600825395,0.4608792413,0.0391207587,0.5000000000
42.7000000000,0.2845137485,0.9586719600,0.4595259635,0.0404740365,0.5000000000
42.7050000000,0.2893035319,0.9572374138,0.4581517332,0.0418482668,0.5000000000
42.7100000000,0.2940860827,0.9557789367,0.4567566880,0.0432433120,0.5000000000
42.7150000000,0.2988612814,0.9542965653,0.4553409672,0.0446590328,0.5000000000
42.7200000000,0.3036290086,0.9527903364,0.4539047126,0.0460952874,0.5000000000
42.7250000000,0.3083891451,0.9512602878,0.4524480676,0.0475519324,0.5000000000
42.7300000000,0.3131415719,0.9497064578,0.4509711780,0.0490288220,0.5000000000
42.7350000000,0.3178861701,0.9481288851,0.4494741914,0.0505258086,0.5000000000
42.7400000000,0.3226228212,0.9465276093,0.4479572576,0.0520427424,0.5000000000
42.7450000000,0.3273514068,0.9449026704,0.4464205282,0.0535794718,0.5000000000
42.7500000000,0.3320718086,0.9432541089,0.4448641570,0.0551358430,0.5000000000
42.7550000000,0.3367839086,0.9415819661,0.4432882995,0.0567117005,0.5000000000
42.7600000000,0.3414875890,0.9398862838,0.4416931133,0.0583068867,0.5000000000
42.7650000000,0.3461827322,0.9381671045,0.4400787579,0.0599212420,0.5000000000
42.7700000000,0.3508692209,0.9364244710,0.4384453949,0.0615546051,0.5000000000
42.7750000000,0.3555469379,0.9346584269,0.4367931875,0.0632068125,0.5000000000
42.7800000000,0.3602157663,0.9328690164,0.4351223009,0.0648776991,0.5000000000
42.7850000000,0.3648755892,0.9310562842,0.4334329022,0.0665670978,0.5000000000
42.7900000000,0.3695262903,0.9292202757,0.4317251604,0.0682748396,0.5000000000
42.7950000000,0.3741677533,0.9273610367,0.4299992462,0.0700007538,0.5000000000
42.8000000000,0.3787998620,0.9254786138,0.4282553323,0.0717446677,0.5000000000
42.8050000000,0.3834225008,0.9235730539,0.4264935929,0.0735064071,0.5000000000
42.8100000000,0.3880355541,0.9216444047,0.4247142044,0.0752857956,0.5000000000
42.8150000000,0.3926389065,0.9196927145,0.4229173446,0.0770826554,0.5000000000
42.8200000000,0.3972324429,0.9177180320,0.4211031931,0.0788968069,0.5000000000
42.8250000000,0.4018160486,0.9157204066,0.4192719316,0.0807280684,0.5000000000
42.8300000000,0.4063896088,0.9136998883,0.4174237429,0.0825762571,0.5000000000
42.8350000000,0.4109530094,0.9116565275,0.4155588120,0.0844411880,0.5000000000
42.8400000000,0.4155061361,0.9095903753,0.4136773254,0.0863226746,0.5000000000
42.8450000000,0.4200488752,0.9075014834,0.4117794712,0.0882205288,0.5000000000
42.8500000000,0.4245811131,0.9053899041,0.4098654392,0.0901345608,0.5000000000
42.8550000000,0.4291027365,0.9032556900,0.4079354207,0.0920645793,0.5000000000
42.8600000000,0.4336136324,0.9010988946,0.4059896089,0.0940103911,0.5000000000
42.8650000000,0.4381136879,0.8989195717,0.4040281982,0.0959718018,0.5000000000
42.8700000000,0.4426027907,0.8967177759,0.4020513848,0.0979486152,0.5000000000
42.8750000000,0.4470808283,0.8944935623,0.4000593665,0.0999406335,0.5000000000
42.8800000000,0.4515476890,0.8922469863,0.3980523423,0.1019476577,0.5000000000
42.8850000000,0.4560032610,0.8899781042,0.3960305130,0.1039694870,0.5000000000
42.8900000000,0.4604474330,0.8876869727,0.3939940807,0.1060059193,0.5000000000
42.8950000000,0.4648800938,0.8853736490,0.3919432492,0.1080567508,0.5000000000
42.9000000000,0.4693011326,0.8830381911,0.3898782235,0.1101217765,0.5000000000
42.9050000000,0.4737104389,0.8806806573,0.3877992100,0.1122007900,0.5000000000
42.9100000000,0.4781079025,0.8783011065,0.3857064168,0.1142935832,0.5000000000
42.9150000000,0.4824934134,0.8758995982,0.3836000530,0.1163999470,0.5000000000
42.9200000000,0.4868668619,0.8734761924,0.3814803294,0.1185196706,0.5000000000
42.9250000000,0.4912281389,0.8710309498,0.3793474578,0.1206525422,0.5000000000
42.9300000000,0.4955771351,0.8685639315,0.3772016516,0.1227983484,0.5000000000
42.9350000000,0.4999137420,0.8660751991,0.3750431253,0.1249568747,0.5000000000
42.9400000000,0.5042378511,0.8635648149,0.3728720948,0.1271279052,0.5000000000
42.9450000000,0.5085493542,0.8610328416,0.3706887772,0.1293112228,0.5000000000
42.9500000000,0.5128481436,0.8584793426,0.3684933908,0.1315066092,0.5000000000
42.9550000000,0.5171341118,0.8559043816,0.3662861552,0.1337138448,0.5000000000
42.9600000000,0.5214071517,0.8533080230,0.3640672911,0.1359327089,0.5000000000
42.9650000000,0.5256671565,0.8506903318,0.3618370203,0.1381629797,0.5000000000
42.9700000000,0.5299140196,0.8480513733,0.3595955659,0.1404044341,0.5000000000
42.9750000000,0.5341476349,0.8453912137,0.3573431521,0.1426568479,0.5000000000
42.9800000000,0.5383678965,0.8427099192,0.3550800040,0.1449199960,0.5000000000
42.9850000000,0.5425746990,0.8400075571,0.3528063480,0.1471936520,0.5000000000
42.9900000000,0.5467679371,0.8372841949,0.3505224115,0.1494775885,0.5000000000
42.9950000000,0.5509475060,0.8345399005,0.3482284228,0.1517715772,0.5000000000
43.0000000000,0.5551133013,0.8317747428,0.3459246113,0.1540753887,0.5000000000
43.0050000000,0.5592652188,0.8289887906,0.3436112075,0.1563887925,0.5000000000
43.0100000000,0.5634031547,0.8261821139,0.3412884426,0.1587115574,0.5000000000
43.0150000000,0.5675270055,0.8233547826,0.3389565490,0.1610434510,0.5000000000
43.0200000000,0.5716366682,0.8205068675,0.3366157598,0.1633842402,0.5000000000
43.0250000000,0.5757320400,0.8176384397,0.3342663090,0.1657336910,0.5000000000
43.0300000000,0.5798130185,0.8147495710,0.3319084318,0.1680915682,0.5000000000
43.0350000000,0.5838795018,0.8118403337,0.3295423637,0.1704576363,0.5000000000
43.0400000000,0.5879313881,0.8089108004,0.3271683415,0.1728316585,0.5000000000
43.0450000000,0.5919685761,0.8059610443,0.3247866025,0.1752133975,0.5000000000
43.0500000000,0.5959909649,0.8029911393,0.3223973849,0.1776026151,0.5000000000
43.0550000000,0.5999984540,0.8000011595,0.3200009276,0.1799990724,0.5000000000
43.0600000000,0.6039909432,0.7969911797,0.3175974703,0.1824025297,0.5000000000
43.0650000000,0.6079683326,0.7939612752,0.3151872533,0.1848127467,0.5000000000
43.0700000000,0.6119305229,0.7909115217,0.3127705176,0.1872294824,0.5000000000
43.0750000000,0.6158774149,0.7878419955,0.3103475049,0.1896524951,0.5000000000
43.0800000000,0.6198089100,0.7847527732,0.3079184576,0.1920815424,0.5000000000
43.0850000000,0.6237249099,0.7816439322,0.3054836184,0.1945163816,0.5000000000
43.0900000000,0.6276253167,0.7785155501,0.3030432309,0.1969567691,0.5000000000
43.0950000000,0.6315100330,0.7753677052,0.3005975391,0.1994024609,0.5000000000
43.1000000000,0.6353789615,0.7722004761,0.2981467877,0.2018532123,0.5000000000
