# t b1 d1 e1 b2 d2 e2 b3 d3 e3 
0.288 0.00144148 -0.00992901 0.00053732 8.4244e-07 -2.83893e-05 9.01837e-10 -3.71011e-12 2.06142e-10 4.11808e-20
0.288167 0.00143983 -0.00991762 0.000536088 8.37722e-07 -2.82303e-05 8.91764e-10 -3.67572e-12 2.0646e-10 4.06498e-20
0.288333 0.00143817 -0.00990624 0.000534858 8.3303e-07 -2.80722e-05 8.81803e-10 -3.64129e-12 2.06718e-10 4.01171e-20
0.2885 0.00143652 -0.00989487 0.000533632 8.28365e-07 -2.7915e-05 8.71953e-10 -3.60682e-12 2.06918e-10 3.95832e-20
0.288667 0.00143488 -0.00988352 0.000532408 8.23725e-07 -2.77586e-05 8.62213e-10 -3.57232e-12 2.07062e-10 3.90481e-20
0.288833 0.00143323 -0.00987218 0.000531187 8.19112e-07 -2.76032e-05 8.52582e-10 -3.5378e-12 2.07149e-10 3.85124e-20
0.289 0.00143158 -0.00986085 0.000529968 8.14524e-07 -2.74486e-05 8.43059e-10 -3.50327e-12 2.07183e-10 3.79762e-20
0.289167 0.00142994 -0.00984954 0.000528753 8.09962e-07 -2.72948e-05 8.33642e-10 -3.46874e-12 2.07164e-10 3.74398e-20
0.289333 0.0014283 -0.00983824 0.00052754 8.05426e-07 -2.7142e-05 8.2433e-10 -3.43421e-12 2.07094e-10 3.69035e-20
0.2895 0.00142666 -0.00982695 0.000526331 8.00915e-07 -2.69899e-05 8.15122e-10 -3.3997e-12 2.06974e-10 3.63675e-20
0.289667 0.00142503 -0.00981567 0.000525123 7.96429e-07 -2.68388e-05 8.06017e-10 -3.36522e-12 2.06806e-10 3.58322e-20
0.289833 0.00142339 -0.00980441 0.000523919 7.91969e-07 -2.66885e-05 7.97014e-10 -3.33077e-12 2.06589e-10 3.52978e-20
0.29 0.00142176 -0.00979316 0.000522718 7.87533e-07 -2.6539e-05 7.88111e-10 -3.29636e-12 2.06327e-10 3.47644e-20
0.290167 0.00142013 -0.00978193 0.000521519 7.83122e-07 -2.63904e-05 7.79308e-10 -3.26199e-12 2.0602e-10 3.42324e-20
0.290333 0.0014185 -0.0097707 0.000520323 7.78736e-07 -2.62426e-05 7.70603e-10 -3.22768e-12 2.05669e-10 3.37021e-20
0.2905 0.00141687 -0.00975949 0.000519129 7.74375e-07 -2.60956e-05 7.61995e-10 -3.19344e-12 2.05276e-10 3.31734e-20
0.290667 0.00141524 -0.0097483 0.000517939 7.70038e-07 -2.59494e-05 7.53484e-10 -3.15926e-12 2.04841e-10 3.26469e-20
0.290833 0.00141362 -0.00973711 0.000516751 7.65725e-07 -2.58041e-05 7.45067e-10 -3.12516e-12 2.04366e-10 3.21225e-20
0.291 0.001412 -0.00972594 0.000515566 7.61436e-07 -2.56596e-05 7.36745e-10 -3.09114e-12 2.03852e-10 3.16006e-20
0.291167 0.00141038 -0.00971478 0.000514384 7.57172e-07 -2.55159e-05 7.28516e-10 -3.05721e-12 2.033e-10 3.10813e-20
0.291333 0.00140876 -0.00970363 0.000513204 7.52931e-07 -2.53729e-05 7.20378e-10 -3.02337e-12 2.02711e-10 3.05648e-20
0.2915 0.00140714 -0.0096925 0.000512027 7.48714e-07 -2.52308e-05 7.12331e-10 -2.98964e-12 2.02086e-10 3.00513e-20
0.291667 0.00140553 -0.00968138 0.000510853 7.44521e-07 -2.50895e-05 7.04375e-10 -2.95601e-12 2.01427e-10 2.95409e-20
0.291833 0.00140392 -0.00967027 0.000509681 7.40351e-07 -2.4949e-05 6.96507e-10 -2.92249e-12 2.00734e-10 2.90339e-20
0.292 0.00140231 -0.00965918 0.000508512 7.36205e-07 -2.48093e-05 6.88727e-10 -2.8891e-12 2.00009e-10 2.85304e-20
0.292167 0.0014007 -0.00964809 0.000507346 7.32081e-07 -2.46703e-05 6.81034e-10 -2.85582e-12 1.99252e-10 2.80305e-20
0.292333 0.00139909 -0.00963702 0.000506182 7.27981e-07 -2.45322e-05 6.73426e-10 -2.82268e-12 1.98464e-10 2.75343e-20
0.2925 0.00139748 -0.00962597 0.000505022 7.23904e-07 -2.43948e-05 6.65904e-10 -2.78967e-12 1.97646e-10 2.70421e-20
0.292667 0.00139588 -0.00961492 0.000503863 7.1985e-07 -2.42581e-05 6.58466e-10 -2.7568e-12 1.968e-10 2.65539e-20
0.292833 0.00139428 -0.00960389 0.000502708 7.15818e-07 -2.41223e-05 6.51111e-10 -2.72407e-12 1.95926e-10 2.60699e-20
0.293 0.00139268 -0.00959287 0.000501555 7.11809e-07 -2.39872e-05 6.43838e-10 -2.69149e-12 1.95026e-10 2.55902e-20
0.293167 0.00139108 -0.00958187 0.000500405 7.07822e-07 -2.38528e-05 6.36646e-10 -2.65906e-12 1.94099e-10 2.51149e-20
0.293333 0.00138949 -0.00957087 0.000499257 7.03858e-07 -2.37192e-05 6.29535e-10 -2.62679e-12 1.93147e-10 2.4644e-20
0.2935 0.00138789 -0.00955989 0.000498112 6.99916e-07 -2.35864e-05 6.22503e-10 -2.59468e-12 1.92172e-10 2.41778e-20
0.293667 0.0013863 -0.00954892 0.00049697 6.95996e-07 -2.34543e-05 6.1555e-10 -2.56273e-12 1.91172e-10 2.37163e-20
0.293833 0.00138471 -0.00953797 0.00049583 6.92098e-07 -2.33229e-05 6.08674e-10 -2.53095e-12 1.90151e-10 2.32596e-20
0.294 0.00138312 -0.00952702 0.000494693 6.88221e-07 -2.31923e-05 6.01875e-10 -2.49935e-12 1.89107e-10 2.28077e-20
0.294167 0.00138153 -0.00951609 0.000493558 6.84367e-07 -2.30624e-05 5.95152e-10 -2.46792e-12 1.88043e-10 2.23608e-20
0.294333 0.00137995 -0.00950517 0.000492426 6.80534e-07 -2.29332e-05 5.88504e-10 -2.43667e-12 1.86959e-10 2.19189e-20
0.2945 0.00137836 -0.00949427 0.000491297 6.76722e-07 -2.28048e-05 5.8193e-10 -2.4056e-12 1.85856e-10 2.14821e-20
0.294667 0.00137678 -0.00948337 0.00049017 6.72932e-07 -2.26771e-05 5.7543e-10 -2.37472e-12 1.84734e-10 2.10504e-20
0.294833 0.0013752 -0.00947249 0.000489046 6.69163e-07 -2.25501e-05 5.69003e-10 -2.34402e-12 1.83594e-10 2.06239e-20
0.295 0.00137363 -0.00946163 0.000487925 6.65416e-07 -2.24238e-05 5.62647e-10 -2.31352e-12 1.82437e-10 2.02027e-20
0.295167 0.00137205 -0.00945077 0.000486806 6.61689e-07 -2.22982e-05 5.56362e-10 -2.28321e-12 1.81264e-10 1.97867e-20
0.295333 0.00137048 -0.00943993 0.000485689 6.57983e-07 -2.21733e-05 5.50147e-10 -2.2531e-12 1.80075e-10 1.93761e-20
0.2955 0.0013689 -0.0094291 0.000484575 6.54298e-07 -2.20491e-05 5.44002e-10 -2.22318e-12 1.78872e-10 1.89709e-20
0.295667 0.00136733 -0.00941828 0.000483464 6.50633e-07 -2.19256e-05 5.37926e-10 -2.19347e-12 1.77654e-10 1.8571e-20
0.295833 0.00136576 -0.00940747 0.000482355 6.46989e-07 -2.18028e-05 5.31917e-10 -2.16396e-12 1.76423e-10 1.81766e-20
0.296 0.0013642 -0.00939668 0.000481249 6.43366e-07 -2.16807e-05 5.25976e-10 -2.13466e-12 1.75178e-10 1.77876e-20
0.296167 0.00136263 -0.0093859 0.000480145 6.39762e-07 -2.15593e-05 5.201e-10 -2.10557e-12 1.73922e-10 1.74041e-20
0.296333 0.00136107 -0.00937513 0.000479044 6.36179e-07 -2.14385e-05 5.14291e-10 -2.07669e-12 1.72653e-10 1.70261e-20
0.2965 0.00135951 -0.00936437 0.000477945 6.32616e-07 -2.13185e-05 5.08546e-10 -2.04802e-12 1.71374e-10 1.66535e-20
0.296667 0.00135795 -0.00935363 0.000476849 6.29073e-07 -2.11991e-05 5.02866e-10 -2.01957e-12 1.70085e-10 1.62865e-20
0.296833 0.00135639 -0.00934289 0.000475756 6.2555e-07 -2.10803e-05 4.97249e-10 -1.99133e-12 1.68785e-10 1.5925e-20
0.297 0.00135483 -0.00933217 0.000474665 6.22046e-07 -2.09623e-05 4.91694e-10 -1.9633e-12 1.67476e-10 1.55689e-20
0.297167 0.00135328 -0.00932147 0.000473576 6.18562e-07 -2.08449e-05 4.86202e-10 -1.9355e-12 1.66159e-10 1.52184e-20
0.297333 0.00135172 -0.00931077 0.00047249 6.15098e-07 -2.07281e-05 4.80771e-10 -1.90792e-12 1.64833e-10 1.48734e-20
0.2975 0.00135017 -0.00930009 0.000471406 6.11653e-07 -2.0612e-05 4.75401e-10 -1.88056e-12 1.635e-10 1.45338e-20
0.297667 0.00134862 -0.00928942 0.000470325 6.08227e-07 -2.04966e-05 4.70091e-10 -1.85342e-12 1.62159e-10 1.41997e-20
0.297833 0.00134708 -0.00927876 0.000469247 6.04821e-07 -2.03818e-05 4.6484e-10 -1.8265e-12 1.60812e-10 1.38711e-20
0.298 0.00134553 -0.00926811 0.00046817 6.01433e-07 -2.02676e-05 4.59647e-10 -1.79981e-12 1.59459e-10 1.35479e-20
0.298167 0.00134399 -0.00925748 0.000467097 5.98065e-07 -2.01541e-05 4.54513e-10 -1.77335e-12 1.581e-10 1.32301e-20
0.298333 0.00134245 -0.00924686 0.000466025 5.94715e-07 -2.00412e-05 4.49436e-10 -1.74711e-12 1.56737e-10 1.29177e-20
0.2985 0.00134091 -0.00923625 0.000464957 5.91385e-07 -1.9929e-05 4.44416e-10 -1.7211e-12 1.55368e-10 1.26107e-20
0.298667 0.00133937 -0.00922565 0.00046389 5.88072e-07 -1.98174e-05 4.39452e-10 -1.69532e-12 1.53996e-10 1.2309e-20
0.298833 0.00133783 -0.00921507 0.000462826 5.84779e-07 -1.97064e-05 4.34543e-10 -1.66977e-12 1.52619e-10 1.20126e-20
0.299 0.0013363 -0.00920449 0.000461765 5.81504e-07 -1.9596e-05 4.29689e-10 -1.64445e-12 1.5124e-10 1.17215e-20
0.299167 0.00133476 -0.00919393 0.000460706 5.78247e-07 -1.94863e-05 4.2489e-10 -1.61936e-12 1.49857e-10 1.14357e-20
0.299333 0.00133323 -0.00918339 0.000459649 5.75008e-07 -1.93771e-05 4.20144e-10 -1.5945e-12 1.48472e-10 1.1155e-20
0.2995 0.0013317 -0.00917285 0.000458595 5.71788e-07 -1.92686e-05 4.15451e-10 -1.56987e-12 1.47085e-10 1.08795e-20
0.299667 0.00133017 -0.00916232 0.000457544 5.68585e-07 -1.91607e-05 4.1081e-10 -1.54547e-12 1.45697e-10 1.06091e-20
0.299833 0.00132865 -0.00915181 0.000456494 5.65401e-07 -1.90534e-05 4.06221e-10 -1.5213e-12 1.44307e-10 1.03438e-20
0.3 0.00132712 -0.00914131 0.000455447 5.62234e-07 -1.89467e-05 4.01684e-10 -1.49737e-12 1.42916e-10 1.00836e-20
0.300167 0.0013256 -0.00913082 0.000454403 5.59085e-07 -1.88406e-05 3.97197e-10 -1.47366e-12 1.41525e-10 9.82831e-21
0.300333 0.00132408 -0.00912035 0.000453361 5.55954e-07 -1.8735e-05 3.9276e-10 -1.45019e-12 1.40133e-10 9.57799e-21
0.3005 0.00132256 -0.00910988 0.000452321 5.5284e-07 -1.86301e-05 3.88373e-10 -1.42695e-12 1.38742e-10 9.33256e-21
0.300667 0.00132104 -0.00909943 0.000451284 5.49744e-07 -1.85258e-05 3.84035e-10 -1.40395e-12 1.37352e-10 9.09199e-21
0.300833 0.00131953 -0.00908899 0.000450249 5.46665e-07 -1.8422e-05 3.79745e-10 -1.38117e-12 1.35962e-10 8.85621e-21
0.301 0.00131801 -0.00907856 0.000449216 5.43603e-07 -1.83188e-05 3.75503e-10 -1.35862e-12 1.34573e-10 8.62518e-21
0.301167 0.0013165 -0.00906815 0.000448186 5.40559e-07 -1.82162e-05 3.71309e-10 -1.33631e-12 1.33186e-10 8.39884e-21
0.301333 0.00131499 -0.00905774 0.000447158 5.37531e-07 -1.81142e-05 3.67161e-10 -1.31423e-12 1.31801e-10 8.17715e-21
0.3015 0.00131348 -0.00904735 0.000446132 5.34521e-07 -1.80128e-05 3.6306e-10 -1.29238e-12 1.30418e-10 7.96004e-21
0.301667 0.00131197 -0.00903697 0.000445109 5.31527e-07 -1.79119e-05 3.59005e-10 -1.27076e-12 1.29037e-10 7.74746e-21
0.301833 0.00131047 -0.0090266 0.000444088 5.2855e-07 -1.78115e-05 3.54995e-10 -1.24937e-12 1.2766e-10 7.53936e-21
0.302 0.00130897 -0.00901624 0.00044307 5.2559e-07 -1.77118e-05 3.51029e-10 -1.2282e-12 1.26285e-10 7.33569e-21
0.302167 0.00130746 -0.0090059 0.000442054 5.22646e-07 -1.76126e-05 3.47108e-10 -1.20727e-12 1.24913e-10 7.13637e-21
0.302333 0.00130596 -0.00899557 0.00044104 5.19719e-07 -1.75139e-05 3.43231e-10 -1.18657e-12 1.23545e-10 6.94136e-21
0.3025 0.00130447 -0.00898524 0.000440029 5.16808e-07 -1.74159e-05 3.39397e-10 -1.16609e-12 1.2218e-10 6.7506e-21
0.302667 0.00130297 -0.00897493 0.000439019 5.13914e-07 -1.73183e-05 3.35606e-10 -1.14584e-12 1.2082e-10 6.56403e-21
0.302833 0.00130147 -0.00896464 0.000438013 5.11035e-07 -1.72213e-05 3.31857e-10 -1.12582e-12 1.19464e-10 6.38159e-21
0.303 0.00129998 -0.00895435 0.000437008 5.08173e-07 -1.71249e-05 3.28151e-10 -1.10602e-12 1.18112e-10 6.20322e-21
0.303167 0.00129849 -0.00894408 0.000436006 5.05327e-07 -1.7029e-05 3.24485e-10 -1.08645e-12 1.16765e-10 6.02886e-21
0.303333 0.001297 -0.00893382 0.000435006 5.02497e-07 -1.69336e-05 3.20861e-10 -1.0671e-12 1.15423e-10 5.85846e-21
0.3035 0.00129551 -0.00892357 0.000434008 4.99682e-07 -1.68387e-05 3.17277e-10 -1.04797e-12 1.14087e-10 5.69196e-21
0.303667 0.00129402 -0.00891333 0.000433013 4.96884e-07 -1.67444e-05 3.13733e-10 -1.02907e-12 1.12755e-10 5.52928e-21
0.303833 0.00129254 -0.0089031 0.00043202 4.94101e-07 -1.66507e-05 3.10228e-10 -1.01039e-12 1.11429e-10 5.37039e-21
0.304 0.00129106 -0.00889289 0.000431029 4.91334e-07 -1.65574e-05 3.06763e-10 -9.91925e-13 1.10109e-10 5.2152e-21
0.304167 0.00128958 -0.00888268 0.000430041 4.88582e-07 -1.64647e-05 3.03336e-10 -9.73683e-13 1.08794e-10 5.06368e-21
0.304333 0.0012881 -0.00887249 0.000429054 4.85845e-07 -1.63725e-05 2.99948e-10 -9.5566e-13 1.07486e-10 4.91574e-21
0.3045 0.00128662 -0.00886231 0.00042807 4.83124e-07 -1.62808e-05 2.96598e-10 -9.37854e-13 1.06184e-10 4.77135e-21
0.304667 0.00128514 -0.00885214 0.000427089 4.80419e-07 -1.61896e-05 2.93285e-10 -9.20265e-13 1.04889e-10 4.63043e-21
0.304833 0.00128367 -0.00884199 0.000426109 4.77728e-07 -1.60989e-05 2.90009e-10 -9.02891e-13 1.036e-10 4.49293e-21
0.305 0.00128219 -0.00883184 0.000425132 4.75052e-07 -1.60087e-05 2.86769e-10 -8.85732e-13 1.02317e-10 4.35879e-21
0.305167 0.00128072 -0.00882171 0.000424157 4.72392e-07 -1.59191e-05 2.83566e-10 -8.68786e-13 1.01042e-10 4.22795e-21
0.305333 0.00127925 -0.00881159 0.000423184 4.69746e-07 -1.58299e-05 2.80399e-10 -8.52051e-13 9.97737e-11 4.10035e-21
0.3055 0.00127779 -0.00880148 0.000422214 4.67115e-07 -1.57413e-05 2.77267e-10 -8.35528e-13 9.85125e-11 3.97593e-21
0.305667 0.00127632 -0.00879138 0.000421245 4.64499e-07 -1.56531e-05 2.74169e-10 -8.19214e-13 9.72587e-11 3.85464e-21
0.305833 0.00127486 -0.00878129 0.000420279 4.61897e-07 -1.55654e-05 2.71107e-10 -8.03108e-13 9.60124e-11 3.73641e-21
0.306 0.00127339 -0.00877122 0.000419315 4.5931e-07 -1.54782e-05 2.68079e-10 -7.8721e-13 9.47736e-11 3.6212e-21
0.306167 0.00127193 -0.00876115 0.000418354 4.56738e-07 -1.53916e-05 2.65084e-10 -7.71517e-13 9.35425e-11 3.50894e-21
0.306333 0.00127047 -0.0087511 0.000417394 4.5418e-07 -1.53054e-05 2.62123e-10 -7.56029e-13 9.23191e-11 3.39957e-21
0.3065 0.00126901 -0.00874106 0.000416437 4.51636e-07 -1.52196e-05 2.59195e-10 -7.40744e-13 9.11037e-11 3.29305e-21
0.306667 0.00126756 -0.00873103 0.000415482 4.49107e-07 -1.51344e-05 2.563e-10 -7.25661e-13 8.98963e-11 3.18932e-21
0.306833 0.0012661 -0.00872101 0.000414529 4.46591e-07 -1.50496e-05 2.53437e-10 -7.10778e-13 8.8697e-11 3.08831e-21
0.307 0.00126465 -0.00871101 0.000413578 4.4409e-07 -1.49653e-05 2.50606e-10 -6.96095e-13 8.75059e-11 2.98998e-21
0.307167 0.0012632 -0.00870101 0.00041263 4.41603e-07 -1.48815e-05 2.47807e-10 -6.8161e-13 8.63231e-11 2.89428e-21
0.307333 0.00126175 -0.00869103 0.000411684 4.3913e-07 -1.47982e-05 2.45039e-10 -6.67321e-13 8.51486e-11 2.80115e-21
0.3075 0.0012603 -0.00868106 0.000410739 4.3667e-07 -1.47153e-05 2.42302e-10 -6.53227e-13 8.39827e-11 2.71053e-21
0.307667 0.00125886 -0.0086711 0.000409797 4.34224e-07 -1.46329e-05 2.39595e-10 -6.39327e-13 8.28252e-11 2.62237e-21
0.307833 0.00125741 -0.00866115 0.000408858 4.31792e-07 -1.45509e-05 2.36919e-10 -6.25618e-13 8.16764e-11 2.53663e-21
0.308 0.00125597 -0.00865121 0.00040792 4.29374e-07 -1.44694e-05 2.34273e-10 -6.12101e-13 8.05362e-11 2.45326e-21
0.308167 0.00125453 -0.00864129 0.000406984 4.26969e-07 -1.43884e-05 2.31656e-10 -5.98773e-13 7.94048e-11 2.37219e-21
0.308333 0.00125309 -0.00863137 0.000406051 4.24578e-07 -1.43078e-05 2.29068e-10 -5.85633e-13 7.82822e-11 2.29339e-21
0.3085 0.00125165 -0.00862147 0.00040512 4.222e-07 -1.42277e-05 2.2651e-10 -5.72679e-13 7.71684e-11 2.21679e-21
0.308667 0.00125022 -0.00861158 0.000404191 4.19835e-07 -1.4148e-05 2.23979e-10 -5.5991e-13 7.60636e-11 2.14236e-21
0.308833 0.00124878 -0.0086017 0.000403264 4.17484e-07 -1.40687e-05 2.21478e-10 -5.47324e-13 7.49677e-11 2.07005e-21
0.309 0.00124735 -0.00859183 0.000402339 4.15146e-07 -1.399e-05 2.19004e-10 -5.34921e-13 7.38809e-11 1.99981e-21
0.309167 0.00124592 -0.00858197 0.000401416 4.12821e-07 -1.39116e-05 2.16557e-10 -5.22698e-13 7.28031e-11 1.93159e-21
0.309333 0.00124449 -0.00857212 0.000400496 4.10509e-07 -1.38337e-05 2.14138e-10 -5.10653e-13 7.17344e-11 1.86534e-21
0.3095 0.00124306 -0.00856229 0.000399577 4.0821e-07 -1.37562e-05 2.11746e-10 -4.98786e-13 7.06748e-11 1.80102e-21
0.309667 0.00124163 -0.00855246 0.000398661 4.05923e-07 -1.36792e-05 2.09381e-10 -4.87095e-13 6.96244e-11 1.73859e-21
0.309833 0.00124021 -0.00854265 0.000397746 4.0365e-07 -1.36026e-05 2.07042e-10 -4.75578e-13 6.85832e-11 1.678e-21
0.31 0.00123879 -0.00853285 0.000396834 4.01389e-07 -1.35264e-05 2.0473e-10 -4.64234e-13 6.75512e-11 1.61921e-21
0.310167 0.00123737 -0.00852306 0.000395924 3.99141e-07 -1.34506e-05 2.02443e-10 -4.53061e-13 6.65285e-11 1.56218e-21
0.310333 0.00123595 -0.00851328 0.000395016 3.96906e-07 -1.33753e-05 2.00182e-10 -4.42058e-13 6.5515e-11 1.50686e-21
0.3105 0.00123453 -0.00850351 0.00039411 3.94683e-07 -1.33004e-05 1.97946e-10 -4.31223e-13 6.45108e-11 1.45321e-21
0.310667 0.00123311 -0.00849375 0.000393206 3.92472e-07 -1.32259e-05 1.95734e-10 -4.20554e-13 6.35159e-11 1.4012e-21
0.310833 0.0012317 -0.00848401 0.000392305 3.90274e-07 -1.31518e-05 1.93548e-10 -4.10051e-13 6.25304e-11 1.35078e-21
0.311 0.00123028 -0.00847428 0.000391405 3.88088e-07 -1.30781e-05 1.91386e-10 -3.99711e-13 6.15542e-11 1.3019e-21
0.311167 0.00122887 -0.00846455 0.000390507 3.85915e-07 -1.30049e-05 1.89248e-10 -3.89532e-13 6.05873e-11 1.25455e-21
0.311333 0.00122746 -0.00845484 0.000389612 3.83753e-07 -1.29321e-05 1.87134e-10 -3.79515e-13 5.96297e-11 1.20867e-21
0.3115 0.00122605 -0.00844514 0.000388718 3.81604e-07 -1.28596e-05 1.85044e-10 -3.69656e-13 5.86815e-11 1.16422e-21
0.311667 0.00122465 -0.00843545 0.000387827 3.79467e-07 -1.27876e-05 1.82977e-10 -3.59954e-13 5.77427e-11 1.12118e-21
0.311833 0.00122324 -0.00842577 0.000386937 3.77341e-07 -1.2716e-05 1.80933e-10 -3.50408e-13 5.68131e-11 1.07951e-21
0.312 0.00122184 -0.0084161 0.00038605 3.75228e-07 -1.26448e-05 1.78912e-10 -3.41017e-13 5.5893e-11 1.03917e-21
0.312167 0.00122044 -0.00840645 0.000385164 3.73126e-07 -1.25739e-05 1.76914e-10 -3.31777e-13 5.49821e-11 1.00012e-21
0.312333 0.00121904 -0.0083968 0.000384281 3.71037e-07 -1.25035e-05 1.74938e-10 -3.22689e-13 5.40806e-11 9.62335e-22
0.3125 0.00121764 -0.00838717 0.0003834 3.68959e-07 -1.24335e-05 1.72984e-10 -3.13751e-13 5.31884e-11 9.25779e-22
0.312667 0.00121624 -0.00837755 0.000382521 3.66892e-07 -1.23639e-05 1.71051e-10 -3.0496e-13 5.23054e-11 8.9042e-22
0.312833 0.00121485 -0.00836793 0.000381643 3.64837e-07 -1.22946e-05 1.69141e-10 -2.96315e-13 5.14318e-11 8.56223e-22
0.313 0.00121345 -0.00835833 0.000380768 3.62794e-07 -1.22258e-05 1.67251e-10 -2.87816e-13 5.05674e-11 8.23161e-22
0.313167 0.00121206 -0.00834874 0.000379895 3.60762e-07 -1.21573e-05 1.65383e-10 -2.7946e-13 4.97123e-11 7.912e-22
0.313333 0.00121067 -0.00833916 0.000379024 3.58742e-07 -1.20892e-05 1.63536e-10 -2.71245e-13 4.88664e-11 7.60311e-22
0.3135 0.00120928 -0.0083296 0.000378154 3.56732e-07 -1.20215e-05 1.61709e-10 -2.63171e-13 4.80298e-11 7.30464e-22
0.313667 0.00120789 -0.00832004 0.000377287 3.54734e-07 -1.19542e-05 1.59903e-10 -2.55235e-13 4.72023e-11 7.0163e-22
0.313833 0.00120651 -0.00831049 0.000376422 3.52748e-07 -1.18872e-05 1.58117e-10 -2.47437e-13 4.63839e-11 6.73782e-22
0.314 0.00120512 -0.00830096 0.000375558 3.50772e-07 -1.18206e-05 1.56351e-10 -2.39774e-13 4.55747e-11 6.46891e-22
0.314167 0.00120374 -0.00829143 0.000374697 3.48807e-07 -1.17544e-05 1.54604e-10 -2.32245e-13 4.47746e-11 6.20929e-22
0.314333 0.00120236 -0.00828192 0.000373838 3.46854e-07 -1.16886e-05 1.52877e-10 -2.24849e-13 4.39835e-11 5.95871e-22
0.3145 0.00120098 -0.00827242 0.00037298 3.44911e-07 -1.16231e-05 1.5117e-10 -2.17584e-13 4.32015e-11 5.71691e-22
0.314667 0.0011996 -0.00826293 0.000372125 3.42979e-07 -1.1558e-05 1.49481e-10 -2.10448e-13 4.24285e-11 5.48363e-22
0.314833 0.00119822 -0.00825345 0.000371272 3.41059e-07 -1.14933e-05 1.47811e-10 -2.03441e-13 4.16645e-11 5.25862e-22
0.315 0.00119685 -0.00824398 0.00037042 3.39148e-07 -1.14289e-05 1.4616e-10 -1.9656e-13 4.09094e-11 5.04164e-22
0.315167 0.00119548 -0.00823452 0.000369571 3.37249e-07 -1.13649e-05 1.44528e-10 -1.89805e-13 4.01632e-11 4.83246e-22
0.315333 0.0011941 -0.00822507 0.000368723 3.3536e-07 -1.13013e-05 1.42913e-10 -1.83173e-13 3.94259e-11 4.63083e-22
0.3155 0.00119273 -0.00821563 0.000367877 3.33482e-07 -1.1238e-05 1.41317e-10 -1.76663e-13 3.86973e-11 4.43654e-22
0.315667 0.00119137 -0.00820621 0.000367034 3.31614e-07 -1.1175e-05 1.39738e-10 -1.70273e-13 3.79776e-11 4.24937e-22
0.315833 0.00119 -0.00819679 0.000366192 3.29757e-07 -1.11124e-05 1.38177e-10 -1.64004e-13 3.72666e-11 4.06909e-22
0.316 0.00118863 -0.00818739 0.000365352 3.2791e-07 -1.10502e-05 1.36634e-10 -1.57851e-13 3.65642e-11 3.8955e-22
0.316167 0.00118727 -0.00817799 0.000364514 3.26073e-07 -1.09883e-05 1.35108e-10 -1.51815e-13 3.58706e-11 3.72839e-22
0.316333 0.00118591 -0.00816861 0.000363678 3.24247e-07 -1.09268e-05 1.33599e-10 -1.45894e-13 3.51855e-11 3.56756e-22
0.3165 0.00118455 -0.00815924 0.000362844 3.22431e-07 -1.08656e-05 1.32106e-10 -1.40087e-13 3.45089e-11 3.41282e-22
0.316667 0.00118319 -0.00814988 0.000362012 3.20625e-07 -1.08047e-05 1.30631e-10 -1.34391e-13 3.38409e-11 3.26396e-22
0.316833 0.00118183 -0.00814053 0.000361182 3.1883e-07 -1.07442e-05 1.29172e-10 -1.28807e-13 3.31814e-11 3.12082e-22
0.317 0.00118047 -0.00813119 0.000360354 3.17044e-07 -1.0684e-05 1.27729e-10 -1.23331e-13 3.25302e-11 2.9832e-22
0.317167 0.00117912 -0.00812186 0.000359527 3.15268e-07 -1.06242e-05 1.26302e-10 -1.17963e-13 3.18874e-11 2.85093e-22
0.317333 0.00117777 -0.00811254 0.000358703 3.13502e-07 -1.05647e-05 1.24891e-10 -1.12702e-13 3.12529e-11 2.72383e-22
0.3175 0.00117642 -0.00810323 0.00035788 3.11747e-07 -1.05055e-05 1.23496e-10 -1.07545e-13 3.06267e-11 2.60174e-22
0.317667 0.00117507 -0.00809393 0.000357059 3.10001e-07 -1.04467e-05 1.22117e-10 -1.02493e-13 3.00086e-11 2.4845e-22
0.317833 0.00117372 -0.00808465 0.00035624 3.08264e-07 -1.03882e-05 1.20753e-10 -9.75428e-14 2.93988e-11 2.37193e-22
0.318 0.00117237 -0.00807537 0.000355423 3.06538e-07 -1.033e-05 1.19404e-10 -9.26934e-14 2.8797e-11 2.2639e-22
0.318167 0.00117103 -0.0080661 0.000354608 3.04821e-07 -1.02721e-05 1.1807e-10 -8.79439e-14 2.82032e-11 2.16025e-22
0.318333 0.00116968 -0.00805685 0.000353795 3.03114e-07 -1.02146e-05 1.16751e-10 -8.32923e-14 2.76175e-11 2.06082e-22
0.3185 0.00116834 -0.00804761 0.000352984 3.01416e-07 -1.01574e-05 1.15447e-10 -7.87379e-14 2.70396e-11 1.96548e-22
0.318667 0.001167 -0.00803837 0.000352174 2.99728e-07 -1.01005e-05 1.14158e-10 -7.42792e-14 2.64697e-11 1.87409e-22
0.318833 0.00116566 -0.00802915 0.000351366 2.98049e-07 -1.00439e-05 1.12882e-10 -6.99147e-14 2.59075e-11 1.78651e-22
0.319 0.00116432 -0.00801994 0.000350561 2.9638e-07 -9.98768e-06 1.11622e-10 -6.56433e-14 2.53532e-11 1.70261e-22
0.319167 0.00116299 -0.00801074 0.000349757 2.9472e-07 -9.93174e-06 1.10375e-10 -6.14639e-14 2.48065e-11 1.62227e-22
0.319333 0.00116165 -0.00800154 0.000348954 2.9307e-07 -9.87612e-06 1.09142e-10 -5.73745e-14 2.42674e-11 1.54535e-22
